Position,Company_Name,Location,Post_Month,Post_Year,Details
4012 Project and Performance Execution Manager MED,4012 Project and Performance Execution Manager MED,Alten México,May,2024,"ALTEN México is a subsidiary of ALTEN Group, a global leader in engineering and information technology. With a strong presence in 30 countries across the world, ALTEN Group is known for providing comprehensive engineering services and covering the entire development cycle of projects. ALTEN México leverages its global experience and technical knowledge to deliver high-quality engineering solutions.

We are currently seeking a talented and motivated Project and Performance Execution Manager MED to join our team.

The Project and Performance Execution Manager MED is responsible for overseeing the execution and performance of projects within the MED (Multi-Engineering Discipline) domain. They will collaborate with cross-functional teams and stakeholders to ensure successful project delivery and performance. The manager will provide leadership, guidance, and support to project teams and drive continuous improvement and efficiency.

Responsibilities include:

Definition of process to implemented per region (database file)
Coordination of all process network within the function
Project development process mapping and roadmap animation within Project Management Office (PMO)
Must be able to properly communicate with all stakeholders in NA region and understand projects mission and priorities
PMO analisys

Requirements

Bachelor Degree in Mechanical Engineering or Electrical Engineering or equivalent
2+ YOE
Strong verbal and written communication skills (technical and non-technical)
Able to manage multiple simultaneously responsibilities and projects, while being mind of deadlines
Must be task oriented, detail oriented and Make Sound Decisions
Highly motivated individual with excellent communication, problem solving, organizational skills, excellent relationship building skills with the ability to work in a cross functional team environment at all levels.
Good communication skills in English and people skill ( Job involved in dealing with many groups)
Must requirements:
Minimum 3 YOE in Automotive processes
Preferable requirements
Worked on engineering standards and processes
Experience in working with Global team

Benefits

Benefits higher than those required by law
Professional growth and development
Indeterminate Contract
Preferiable HYBRID (QRO 3D-ONSITE)"
Finance Project Manager,Finance Project Manager,Navistar Financial,May,2024,"Responsibilidades
Responsable de garantizar la implementación exitosa y la efectividad operativa para un proyecto en curso y los proyectos del día a día del área de Finanzas, así como del proceso de transición adecuado dentro de los estándares del grupo.

Conocimiento Específico

Formación contable/financiera con experiencia como Project Manager en transacciones de fusiones y adquisiciones (M&A).
Sólida experiencia en la gestión de proyectos de M&A, supervisando estos proyectos y gestionando estados financieros.
Más de 5 años de desempeño en roles contables con amplio conocimiento y manejo de IFRS y MexGAAP.
Más de 3 años de experiencia en organización, planeación y ejecución de proyectos.
Más de 3 años de experiencia en operaciones de fusiones y adquisiciones.
Conocimientos en la metodología SCRUM (Metodologías agiles)
Ideal si cuenta con certificación PMP, CAPM Técnico Certificado en Dirección de Proyectos o equivalente, o experiencia equivalente."
PMO Senior Manager,PMO Senior Manager,Forma RH International,May,2024,"Esta vacante viene de la bolsa de empleo Talenteca.com

Vacante para la empresa Forma RH International en Santa Fe -Álvaro Obregón, Ciudad de México

Project Manager Sr in the Office of Supply Chain involves overseeing and coordinating various aspects of supply chain projects within an organization.

Here's a Breakdown Of Responsibilities

Project Planning: Develop comprehensive project plans outlining goals, tasks, timelines, and resource requirements for supply chain initiatives.
Coordination: Collaborate with cross-functional teams including procurement, logistics, inventory management, and operations to ensure seamless execution of projects.
Risk Management: Identify potential risks and develop mitigation strategies to address supply chain disruptions or issues that may arise during the project lifecycle.
Budgeting and Cost Control: Manage project budgets, allocate resources effectively, and ensure cost-efficient strategies are implemented without compromising quality.
Communication: Facilitate clear communication among stakeholders, providing regular updates on project progress, challenges, and milestones achieved.
Performance Evaluation: Track and analyze key performance indicators (KPIs) to evaluate project success and identify areas for improvement.
Process Improvement: Continuously assess and improve supply chain processes to optimize efficiency, reduce lead times, and enhance overall performance.
Vendor and Partner Management: Manage relationships with suppliers, vendors, and partners to ensure alignment with project goals and maintain a smooth supply chain flow.
Compliance and Regulations: Ensure adherence to industry regulations, standards, and compliance requirements throughout the project lifecycle.
Problem-solving: Address any issues or bottlenecks within the supply chain promptly, implementing innovative solutions to optimize operations.

Nivel De Educación Deseada

Superior - titulado

Nivel De Experiencia Deseada

Nivel Experto

Función Departamental

Manufactura / Operaciones

Industria

Alimentos y Bebidas

Habilidades

PMO
MUJER

Esta Vacante Viene De La Bolsa De Empleo Talenteca.com

https://www.talenteca.com/anuncio?j_id=6643f9552600005400021109&source=linkedin"
UK PACT Manager for Mexico,UK PACT Manager for Mexico,British Embassy Mexico City,June,2024,"Main Purpose Of Job

The British Embassy in Mexico City is looking for a new Manager for the United Kingdom’s Partnering for Accelerated Climate Transition (UK PACT) Programme worth £2.5 million a year in Mexico. UK PACT supports countries to overcome barriers to clean growth while accelerating their climate change mitigation efforts. This is an exciting opportunity to support the work of our diplomatic network to tackle climate change, strengthen sustainable economic development and to work with a broad range of climate stakeholders. The successful candidate will lead on a dynamic mix of climate policy and programming including a refresh of the Mexico UK PACT Strategy, expansion of our green finance policy work, and effective management of a portfolio of diverse climate projects.

The UK PACT Programme transitioned to a new phase in April of this year. The successful candidate will be instrumental in relationship building and establishing new ways of working with the UK PACT delivery partner in Mexico. They will also work closely with the central UK PACT Team in London. This phase will respond strategically to the new political landscape following Mexico’s elections in June. The jobholder will be well-positioned to identify and pursue climate opportunities and to shape the bilateral climate agenda with in-coming federal and state administrations.

UK PACT is part of the British Government’s International Climate Finance (ICF) portfolio of programmes operating in Mexico. The jobholder will manage a small ICF Team with two other officers and work closely with the policy leads for climate and nature, and energy and infrastructure. ICF sits within the Climate Team managed by the Head of Climate. Climate is one of five different teams within the Embassy’s Development Section. All UK development work in Mexico has a strong focus on gender equality and social inclusion (GESI). In addition, the Climate Team has its own development communications strategy on sharing impacts and lessons learned from our climate work. The new UK PACT Manager will proactively contribute to the Climate Team’s GESI and communications priorities. They will also support wider Embassy corporate objectives through membership of one or more committees or taskforces.

Lead refresh and implementation of UK PACT Mexico Country Strategy alongside Delivery Partner (30%)
Working with Embassy teams, UK PACT London team and the UK PACT Delivery Partner, Palladium, to refresh the UK PACT Mexico Country Strategy. This will include:
A literature review of the country’s climate landscape.
A consultation process with relevant counterparts across government (federal and subnational), private sector, civil society, academia, and other donors and cooperation agencies.
Analysis of where UK PACT could best support priorities for technical assistance, that are additional to existing programmes and initiatives and would have the greatest impact.
Preparation of a draft strategy to recommend priority sectors for UK PACT for review with key stakeholders and finalisation of UK PACT Mexico strategy for senior management approval.
Subsequently developing sector cases that specify the sub-sectors in which UK PACT should focus through further consultation with internal and external stakeholders, securing approval by senior leadership in the Embassy and in London
Working with Palladium to develop concept notes and Terms of Reference to go to the market to source technical assistance for projects in these areas, including through calls for proposals and drawing on UK PACT’s roster of experts and UK public sector experts.
Manage portfolio of UK PACT projects in Mexico (25%)
Develop strong a strong relationship with Palladium to oversee high quality delivery of the existing portfolio of UK PACT projects, and new projects, ensuring compliance with UK government programme management guidelines.
Contribute to best practice in 1) Monitoring, Evaluation and Learning (MEL), 2) Financial management, 3) integration of Gender, Equality, Disability and Social Inclusion, 4) risk management.
Liaise with government stakeholders (nationally and sub-nationally) to understand emerging priorities and new opportunities for UK PACT support, ensuring the programme is agile and responsive.
Engage with project counterparts for whom the technical assistance is for, to ensure their satisfaction with UK PACT projects and to discuss potential amendments to ensure projects remain relevant and impactful.
Strengthen the impact of each UK PACT project through strategic communications and through supporting dialogue between implementing partners and government stakeholders, following up on utilization of project outputs.
Lead on briefing about UK PACT for senior leadership to support visits to projects and their engagement with Government.
Be the Embassy’s policy lead on green finance (25%)
Keep on top of latest trends and information related to green and sustainable finance and convert these into policy recommendations and technical advice for Embassy climate work.
Identify key areas of opportunity to green the financial system in Mexico and mobilise programme and diplomatic tools to address these as appropriate.
Bring relevant Embassy teams together to coordinate and take joint decisions on priority areas for UK support.
Represent the UK and make catalytic interventions at strategic activities and events with a focus on green and sustainable finance.
Be the green finance sectoral expert for UK PACT
UK PACT Stakeholder engagement (10%)
Given Mexico’s forthcoming elections, engage with candidates’ teams and then the new administration on potential areas and tools for collaboration under UK PACT, including but not limited to:
Manage the relationship with the UK PACT Delivery Partner, ensuring effective ways of working between the Delivery Partner, the Embassy, and the UK PACT team in London.
Engage with relevant subnational governments to design and implement the programme. Manage relationships with them.
Prompt strategic, regular communications with key stakeholders in the UK, Mexico, and other regional stakeholders to facilitate sharing of best practices, knowledge products, and lessons learned.
Publicly represent the Embassy and the UK Government as a credible interlocutor in climate related engagements as necessary.
Proactively seek cross-team collaboration opportunities amongst Embassy teams to continue supporting a mainstreamed approach to climate change programmes.
Corporate Contribution (10%): Help make the Embassy a great place to work.
All Embassy staff are expected to fulfil a defined role in the event of a crisis.
Contribute to the Embassy’s wider corporate agenda and values by being an active member in one of our committees, working groups or taskforces.

Resources Managed

Staff: 1 x EO UK PACT Officer

Resources: Co-manage £2.5 million UK PACT Programme for Mexico"
Robotic & Digitalization Sr. Manager,Robotic & Digitalization Sr. Manager,DHL Supply Chain,May,2024,"About DHL Supply Chain

As the world’s largest contract logistics specialist, we create a competitive advantage for our customers by giving them logistics solutions based on our globally standardized warehousing, transportation, and integrated services.

Our people is our biggest asset. We are certified as a Great Place to Work Company. In DHL you will find a culture that embraces diversity, collaboration; boost your strengths and generate confidence.

¡A world driven by logistic. A company driven by people!

Job Purpose:

-Provide continuity to the company's strategies regarding the implementation of robotics at the local level (Mexico).

Key Responsabilities:

As the Robotics and Digitalization Manager, you will be responsible for overseeing all aspects of our robotics, automation, and digitalization initiatives. You will play a crucial role in defining our technology strategy, managing projects, and leading a team of experts. Your responsibilities include:

-Strategic Planning: Develop and execute a comprehensive strategy for robotics and digitalization initiatives aligned with organizational goals.
-Project Management: Lead cross-functional teams in planning, executing, and monitoring robotics and digitalization projects, ensuring they are completed on time and within budget.
-Team Leadership: Recruit, mentor, and manage a team of skilled professionals including roboticists, engineers, data scientists, and
software developers.
-Technology Evaluation: Stay up-to-date with emerging technologies, assess their relevance to the organization, and make recommendations for adoption or investment.
-Budget Management: Manage the budget for robotics and digitalization projects, including cost estimation, resource allocation, and financial reporting.
-Risk Management: Identify and mitigate potential risks associated with technology projects, including data security, compliance, and technical challenges.
-Vendor and Partner Management: Collaborate with external vendors and partners to source technology solutions and manage relationships.
-Compliance and Regulations: Ensure all projects adhere to industry standards, regulations, and compliance requirements.
-Data Strategy: Develop and implement a data strategy, including data collection, storage, analysis, and utilization, to support decision-making.
-Change Management: Implement strategies to facilitate the adoption of new technologies and processes within the organization.
-Performance Metrics: Establish KPIs to measure the success and impact of robotics and digitalization initiatives and report regularly to senior leadership.
-Innovation and Research: Foster a culture of innovation within the organization and support R&D efforts to explore new technologies.

Who we are looking for:

-We are looking for Talent with experience, knowledge in End to End robotic implementations.-Leadership skills for the integration of projects together with interdisciplinary teams.-Proficiency in conversational English (advanced English).

Connecting people, improving lives. In DHL Supply Chain, you can exceed your full potential. ¡APPLY NOW!"
IT Project Manager / Líder Técnico,IT Project Manager / Líder Técnico,"Alia, Integrando Talento",April,2024,"Importante empresa Alemana enfocada a la Industria Química, se encuentra en búsqueda de:

IT Project Manager / Líder Técnico.

El objetivo de la posición es:

La implementación de un ERP propio y descentralizarse del actual.
Esta posición estará de 1 a 2 meses en Alemania conociendo las necesidades de cada área para la implementación del nuevo ERP.

La principal actividad será:

La implementación de un ERP a través de Microsoft Dynamics y la creación de los módulos de Finanzas, Supply Chain, Producción, Ventas, Mantenimiento y QA.
El contrato es por un proyecto de 1 año con posibilidad a ampliarse a más proyectos.

Requisitos:

Los conocimientos que te harán destacar son:

Experiencia en al menos un proyecto de implementación de Microsoft Dynamics.
Experiencia en metodologías y acciones para administrar la resistencia al cambio (Change Management).
Administración de proyectos con metodologías waterfall y ágil.
Conocimientos sobre la implementación del ERP Dynamics en diferentes módulos.
Planeación, orientación a resultados, influencia, liderazgo, comunicación, tolerancia a la frustración, negociación.
Excelente nivel de Inglés
Pasaporte Vigente"
Factory Project Manager (Temporary Project),Factory Project Manager (Temporary Project),Universal Electronics,May,2024,"At UEI you will be part of a world class team that is working to innovate and revolutionize the meaning of ‘wireless control’. Whether it’s via chips, software licenses or turnkey products, we are continuing to reinvent how consumers interact with devices and services in their home.

Each day we make the connected home smarter, easier to connect and use, and more sustainable. We delight our Fortune 100 customers such as Comcast, Apple, Samsung, Google, Vivint and Daikin with ground breaking wireless technology solutions such as advanced, voice-enabled remote controls, cloud control solutions, extreme low power Bluetooth silicon with energy harvesting capabilities, smart thermostats and sensors and many other IoT solutions.

Universal Electronics Inc. (NASDAQ: UEIC) is the worldwide leader in universal control and sensing technologies for the smart home. Its broad portfolio of patents includes QuickSet® software that utilizes the world’s most complete knowledge graph to detect and interact with thousands of entertainment and smart home devices. The company designs, develops, and manufactures innovative products that are used by the world’s leading brands in the audio, video, subscription broadcasting, connected home, home energy management, and mobile device markets. UEI’s many first-to-market innovations have helped transform the home entertainment control, home security, and home energy management and sensing industries.

Universal Electronics Inc. is an equal employment opportunity employer. We are proud of our diverse workforce and we believe having diverse teams that everyone brings their whole self to work everyday is key to all of our success. We welcome all people of different experiences, backgrounds, perspectives and abilities.

Temporay Project: 6 months. Position Summary The Factory Project Manager is responsible for working with regional Project Managers and across the Production Engineering, Planning and Operations teams on new product development introduction and production sustaining/transfer projects at the designated factory location while focusing on local factory deliverables. Essential Duties and Responsibilities The duties listed below are intended only as examples of the various types of work that you may be asked to perform. The omission of specific statements of duties does not exclude them from the position if the work is similar, related or a logical assignment to this class. You may be asked to perform other duties as assigned from time to time. Creates and tracks schedules for NPI and sustaining/transfer projects Tracks the progress of multiple projects day to day based on key milestones and customer/schedule requirements Supports the key project objectives of delivery and quality within the budgeted parameters Works closely with organizations across both function and geography Qualifications - Knowledge & Experience 5 + years PM experience Experience working in a manufacturing environment Must be able to demonstrate experience in project schedule/task management/tracking, risk management and project status communication/reporting. Ability to communicate effectively in English Education, Licenses & Certification A degree in mechanical or electrical engineering preferred. Work Conditions

40-hours plus per week
Physically able to participate in training sessions, presentations, and meetings.
Sitting for extended periods of time; Dexterity of hands and fingers to operate a computer keyboard, mouse, etc.
Travel domestic or international as needed – less than 20%."
"Senior Program Assistant, Team Lead","Senior Program Assistant, Team Lead","SGI Global, LLC",March,2024,"SGI Global LLC is seeking fluent Spanish speaking Senior Program Assistant, Team Lead to support the Department of State, Bureau of International Narcotics and Law Enforcement Affairs (INL) in Mexico City, Mexico, which requires professional and administrative support services to work with the U.S. Foreign Assistance Program to Mexico.

Responsibilities

The position is located in Mexico City, Mexico. Travel to other locations in Mexico, the United States and other countries may be required.
Functions as team lead for the section assigned.
Coordinates INL work assignments with other company employees in the section.
Analyzes and anticipates program and training event requirements, and coordinates with host national counterparts.
Prepares vetting requests, travel logistics, funding processes, and purchase of supplies and equipment.
Maintains, and organize hard copy and electronic files for all Program correspondence for improved retrieval, access, and audit.
Assists INL to coordinate with travel and logistics providers.
Assists with project execution and coordination.
Assists with supplies purchases and other general business responsibilities.
Greets, meets, and assists visitors to determine proper access to specific INL personnel. Manage VIP badges. Schedule and prepare conference rooms for DVCs, meetings and visiting delegations.
Financial data entry as required.
This position description in no way states or implies that these are the only duties to be performed by the incumbent. Incumbent will be required to perform other duties according with the profile and the requirements of INL for this position.

Qualifications

Mexican Citizen or Third Country National.
Spanish FSI level 4/4.
English FSI level 4/4.
Bachelor's degree in international relations, criminal justice, law enforcement, social sciences, or Associate degree with five (5) years related experience from an accredited institution or; ten (10) years of related experience in the justice sector, law enforcement, international development, international affairs, or public administration.
A combination of five (5) years of experience on an administrative position within a professional setting, with a minimum for three (3) years' experience in program implementation
Ability to pass a U.S. Embassy RSO security background check.
Ability to deal effectively with senior U.S. and GOM officials.
Experience in drafting and authoring weekly, monthly, and quarterly reports.
Working knowledge of the Microsoft Office suite.

SGI Global provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws.

Job Posted by ApplicantPro"
Commercial Project Manager Order Management,Commercial Project Manager Order Management,Siemens Energy,May,2024,"A Snapshot of Your Day

As a Commercial Project Manager Order Management (CPM OM) you will work closely with the Order Management Team and Distributed Order Management Team of the LATAM region, as well as with the commercial partner of internal clients. The CPM OM acts together with the PM as entrepreneurs of each project. Achievement through being and acting profitable, proactive, and professional. CPM OM leads all business and financial aspects related to projects responsibly within schedule, cost and quality during the project planning and execution phase.

How You’ll Make An Impact

Build financial transparency and analyze deviations by comparison of; Offer calculation. Order entry calculation, re-calculation with actual material rates and quantities and concurrent cost calculation.
Give to forecast accuracy by providing planned Cash Flow to Controlling and coordinate action items with PMs (focus on cost optimization)
Influence commercial offer team to considered findings / risk buffers in the calculation by cost deviations (materials on component base, working hours, others etc.) noted during project execution.
Periodical assessment of project risks (contingencies) and opportunity management with the project Team Leader


What You Bring

Bachelor’s degree in finance/ business administration/ accounting or equivalent
3 to 5 years of related experience.
Candidate should be able to optimally communicate technical financial information to non-financial internal customer.
Proficient Spanish and English
Knowledge of SAP


About The Team

We are the Gas Services Business Area of Siemens Energy and one of the most experienced power generation companies globally with a comprehensive portfolio, a strong service mindset and culture, and a global presence.

Who is Siemens Energy?

At Siemens Energy, we are more than just an energy technology company. We meet the growing energy demand across 90+ countries while ensuring our climate is protected. With more than 94,000 dedicated employees, we not only generate electricity for over 16% of the global community, but we’re also using our technology to help protect people and the environment.

Our global team is committed to making sustainable, reliable, and affordable energy a reality by pushing the boundaries of what is possible. We uphold a 150-year legacy of innovation that encourages our search for people who will support our focus on decarbonization, new technologies, and energy transformation.

Find out how you can make a difference at Siemens Energy: https://www.siemens-energy.com/employeevideo

Our Commitment to Diversity

Lucky for us, we are not all the same. Through diversity we generate power. We run on inclusion and our combined creative energy is fueled by over 130 nationalities. Siemens Energy celebrates character – no matter what ethnic background, gender, age, religion, identity, or disability. We energize society, all of society, and we do not discriminate based on our differences.

Rewards/Benefits

Career growth and development opportunities
Supportive work culture and a healthy work- life balance
Company paid Health and wellness benefits
Paid Time Off and paid holidays
Savings Fund
Above the law benefits
Family building benefits
Parental leave
Competitive base salary
Annual performance bonus
Competitive total rewards package
Parental leave
Contribute to our social responsibility initiatives.
Diversity and inclusivity focused."
ICI50CI51-DIRE-LE-05-DIRECTOR SR PROYECTOS Y MEJORA CONTINUA,ICI50CI51-DIRE-LE-05-DIRECTOR SR PROYECTOS Y MEJORA CONTINUA,Truper,March,2024,"Objetivo del puesto

Gestión integral del Portafolio de Proyectos de Iniciativas de Mejora alineadas a los objetivos institucionales.

Perfil General del puesto

Horario laboral: Mixto

Educación

Estudios Universitarios pasante

Experiencia requerida

Experiencia de 5 años o más

Principales funciones del puesto

Administrar y priorizar un portafolio de proyectos diversos de la Banca Mayorista con metodologías ágiles manteniendo alineación a los objetivos institucionales a corto, mediano y largo plazo. Análisis de información de datos para identificar interacciones que generen la transformación de procesos en beneficios de productos o servicios ofrecidos a los clientes. Diseñar, gestionar e implementar métricas e indicadores de desempeño para la evaluación sistemática de las mejoras implementadas.

Competencias requeridas

Habilidades

Certificados"
Expert Agile Project Manager,Expert Agile Project Manager,Finastra,May,2024,"Responsibilities

Reporting to the IT PMO Director, the Agile Project Manager is responsible for ensuring that the projects are executed in line with all contractual obligations to the client in a professional, cost-effective and timely manner, ensuring that Finastra achieves (or improves upon) the planned financial return from the project; within this objective, you should give the client value for money.

The role of the Project Manager is to plan, execute, and finalize projects according to agreed deadlines and within the client’s budget using Agile, Waterfall, or Hybrid methodologies. This includes coordinating resources and efforts of consultants and/or third-party contractors in order to deliver projects according to plan or apply strong change control management as required. The Project Manager will also define the project’s objectives and oversee quality control throughout its life cycle. At all times establish and maintain good working relationships with the client, and reinforce the Finastra reputation. The Project Manager should be product agnostic, however, they may have specialties in certain business areas.

In a Scrum Master capacity, you will work with a broad set of team members focused on new product deployment into Cloud infrastructure, existing product support architecture, network operations, providing effective collaboration, facilitation, leadership and coaching skills supporting the agile development process and delivery of our applications. As an agile expert, you will be responsible for enforcing the agile tenets as interpreted by our team, removing impediments and promoting transparency.

This position requires commitment to exceptional results, a strong desire for continuous improvement and the ability to build a collaborative culture within our team. In this highly visible role, you will have significant interaction with product owners and regular contact with senior management. The individual will increase the team’s efficiency, motivate, advocate for change that will ensure quality and timeliness.

Responsibilities & Deliverables:

Your deliverables will include, but are not limited to, the following:

Produce and maintain project artifacts appropriate to the selected project methodology execute the project accordingly. Developing full-scale project plans and associated communications documents, as required.
Establish effective and appropriate project governance for the project
Manage the project staff and other resources assigned to the project.
Report effectively on project progress, problems encountered and their solutions by means of a project status report and also ad-hoc reports as appropriate.
Direct and manage project from beginning to end.
Define project scope, goals and deliverables that support business goals in collaboration with senior management and stakeholders.
Effectively communicate project expectations to team members and stakeholders in a timely and clear fashion.
Liaise with project stakeholders on an ongoing basis
Estimate the resources and participants needed to achieve project goals
Identify and resolve issues and conflicts within the project team.
Identify and manage project dependencies and critical path.
Plan and schedule project timelines and milestones using appropriate tools.
Track project milestones and deliverables.
Control project financials thru an effective change control process and efficient resources management
Proactively manage changes in project scope, working with the client and internal project teams.
Ensure proper risk management by documenting all risks and ensuring effective mitigation strategy. Devise contingency plans as necessary.
Coach, mentor, motivate and supervise project team members and contractors, and influence them to take positive action and accountability for their assigned work.
Develop or enhance best practices and tools for project execution and management.
Guide teams to a culture of focus, improving the organization of their work by mentoring them on how to use Scrum practices and adhere to Agile values to align with Finastra’s mission.
Facilitate all standard Scrum/Agile cadence practices including Daily Stand Up, Sprint Planning, Release Planning, Sprint Retrospective, and Backlog refinement activities.
Facilitating discussion, decision making and conflict resolution, assisting with internal and external communication with stakeholders, improving transparency, and federating information.
Continually monitor progress of team members across department boundaries and provide support to engage employees to achieve goals
Form partnerships across departments to streamline work processes and improve the speed at which the company can respond to and capitalize on opportunities
Integrate technology into employee workflows to increase the speed and accuracy of changes to improve the results of these work processes, emphasizing continuous improvement
Collaborate with other departments, individual contributors, and management to enhance communication and transparency.
Identify roadblocks and guide the team to remove the impediments by challenging the status quo or right person to remove the impediment, escalate issues to expedite process correction

Required skills and experience:

5+ years of direct (recent) experience in a similar role
PMP certification preferred
PMI ACP certification desired
Experience in implementation and support of complex enterprise systems
Thorough understanding of project management methodologies and tools available
Customer driven and have the ability to work within a team environment
Strong organization and presentation skills
English speaker
Good skills and knowledge of servant leadership, facilitation, situational awareness, conflict resolution, continual improvement, empowerment, and increasing transparency.
Ability to effectively communicate with a variety of people, such as engineers and non-technical coworkers
Awareness and experience with widely successful Agile techniques: User Stories, ATDD, TDD, Continuous Integration, Continuous Testing, Paring, Automated Testing, Agile games.
Self-starter with the ability to balance many tasks with changing priorities. Proven ability to handle a wide variety of tasks and successfully prioritize work
Strong decision-making skills. Able to analyze different options and make a clear recommendation
Excellent communication and mentoring skills, both written and verbal, and a passion for working in highly collaborative environments.
Must be detail-oriented and able to work independently with minimal supervision
Ability to quickly adapt to changing technologies and learn new skills
A sense of ownership and pride in your performance and its impact on the company’s success
Critical thinker and excellent problem-solving skills

Education / Certifications:

Bachelor's degree in Computer Science or related field or equivalent work experience"
