Position,Company_Name,Location,Post_Month,Post_Year,Details
Product Owner,Product Owner,Rankmi,May,2024,"💖 ¿Por qué trabajar en Rankmi?

En Rankmi, no solo somos apasionados por la tecnología, sino que también fomentamos un ambiente alegre y colaborativo. 💪 Apreciamos la innovación y acogemos el ritmo vibrante del cambio, creando un espacio donde cada miembro del equipo tiene un rol valioso en nuestro éxito común.

¿Quieres ser nuestr@ próxim@ Product Owner? 😍

En tu rol tendrás que liderar el desarrollo, uso y mejora continua de los productos que tengas a cargo, así como maximizar el valor y el rendimiento de la suite de productos, asegurando que se alinee y contribuya efectivamente a los objetivos corporativos a largo plazo.

Funciones del cargo

Reportar directo al Head of Product en el cumplimiento de los objetivos corporativos para el producto.
Explorar evolución y nuevas necesidades de la industria, estudiar a competidores, evaluar alianzas y generar networking o comunidad entorno a la suite a cargo.
Definir Roadmap y priorización de desarrollo en base a objetivos corporativos a largo plazo.
Responsable de toda la comunicación relacionada a sus productos desde updates hasta helpcenter.
Dar seguimiento e impulsar iniciativas que aumenten los KPIs de la Suite: NPS, Activación, ROI, Usabilidad, Churn, Ebitda.
Crear iniciativas junto al equipo de MKT y Growth para traccionar y evangelizar los productos.
Relacionarse con clientes en un alto nivel, detectando nuevas necesidades y resolviendo conflictos.

Requerimientos del cargo

Profesionales de carreras como Ing. Civil Industrial, Ing. Comercial, o carrera a fin.
Profesional desde 3 años de experiencia comprobable como Product Owner en entorno SaaS o empresas de tecnología.
Experiencia en relación con diferentes stakeholders.
Conocimiento de metodologías ágiles.
Residencia en Ciudad de México.

Cualidades que los Rockers tenemos en común

⚛️ Nos gustan las diferencias, sin embargo hay un grupo de cualidades que tod@s compartimos:

Amamos el Dinamismo: ¡Nos encanta adaptarnos y destacarnos en un entorno siempre cambiante, somos tan flexibles como el mejor acróbata! 🤸
Eternos Aprendices: Nos emociona aprender cosas nuevas y nunca dejamos de crecer. 🤓
Buscadores de Mejoras Constantes: Siempre estamos buscando formas de mejorar y crecer. ¡Estamos en constante evolución! 🤖
Maestros de la Colaboración: Valoramos enormemente el trabajo en equipo, sabiendo que juntos podemos lograr grandes cosas. 💞
Guardianes del Respeto: Tratamos a cada uno con el respeto que se merece. ¡El respeto es una prioridad intransable para nosotros! 🤝

Nuestros Beneficios

🏄🏼‍♀️ Work-Life Balance

Blended Working: Nuestro modelo de trabajo es híbrido en las oficinas de Chile, Perú y México.
Días de vacaciones adicionales para desconectarte y recargar energías.
Día libre para mudanza.
Permisos de días libres sin goce de sueldo.
Flexibilidad en horarios laborales. Somos autónomos, sabemos que nuestros compañeros y clientes confían en que seremos responsables.

💖 We Care

Medio día libre en tu cumpleaños, en el de tus hijos/as, y/o cónyuge.
Permiso de postnatal adicional para padres.
Bonos por diversas ocasiones: programa de referidos, matrimonio/unión civil, nacimiento de hijo/as.
Porque nuestras mascotas también son parte de la familia, te ofrecemos un día libre en caso de pérdida.

✨ Rankmi Vibes

Dress code relajado.
Trabajo con metodologías ágiles y equipos multidisciplinarios.
Ambiente relajado y multicultural.
¡Rankmi puntos para usar en nuestra tiendita! Utiliza tus puntos para canjear merch de Rankmi, eGiftCards o cursos en Udemy."
PRODUCT OWNER DINN,PRODUCT OWNER DINN,Actinver,May,2024,"En ACTINVER generamos bienestar a las personas y empresas mexicanas a través de brindarles asesoría en el manejo de inversiones para mantener y crecer su patrimonio.

Estamos creciendo y nos encontramos en búsqueda de un(a) PRODUCT OWNER para nuestro equipo del Laboratorio Digital.

¿Cuál es el objetivo del puesto?

Gestionar e implementar los proyectos asignados en los canales digitales, asegurando una ejecución eficaz en tiempo y calidad. Será el interlocutor entre negocio y tecnología que tendrá como objetivo garantizar que la visión de negocio esté representada, comunicada y priorizada de forma apropiada a los equipos digitales, desempeñando sus funciones utilizando metodologías ágiles.

¿Cuáles serán tus retos?

Generar y administrar el backlog mediante la generación e implementación de ideas, estrategias de negocio y peticiones de los clientes que nos ayuden a alcanzar nuestras metas.
Garantizar que la visión de negocio está representada, comunicada y priorizada de forma apropiada al squad digital, participando de manera activa en sesiones con el negocio, con el fin de que la visión y estrategia del negocio siempre esté alineada a los desarrollos.
Dar seguimiento a los sprints de desarrollo, llevando a cabo todas las distintas ceremonias agile para garantizar que las entregas se hagan en tiempo y forma.

¿Qué necesitas tener?

Licenciatura en sistemas, informática, computación, desarrollo de software, administración, mercadotecnia o afín.

Experiencia como analista de negocio o similar.

Capacidad para trabajar en equipo, Orientación al logro, Orientación al cliente, Comunicación efectiva y Resolución de problemas.

Te Ofrecemos

La oportunidad de desarrollarte en una compañía con desafíos y proyectos interesantes para imprimir tu marca personal
Paquete de compensación competitivo
Un ambiente favorable rodeándote de profesionistas que aman lo que hacen y líderes que fungen como mentores para desarrollar tu máximo potencial

¡Tu oportunidad está aquí, ven por ella e invierte tu talento en Actinver!

""En Grupo Financiero Actinver valoramos la diversidad y la reconocemos como parte de nuestra Cultura Organizacional. Tenemos un compromiso con la igualdad de oportunidades y la convicción de que el talento es clave para nuestro éxito, por lo que no discriminamos por apariencia física, cultura, discapacidad, idioma, sexo, género, edad, condición social, económica, de salud o jurídica, embarazo, estado civil o conyugal, religión, opiniones, origen étnico o nacional, preferencias sexuales o situación migratoria.

En Actinver queda estrictamente prohibido solicitar pruebas de embarazo y VIH para el ingreso, permanencia o ascenso en el empleo"""
Digital Product Owner,Digital Product Owner,Santander México,May,2024,"Country: Mexico

Grupo Santander es el banco líder que a través de más de 160 años de reinvención, ha llegado a ser una organización sin fronteras con presencia en más de 40 países, 95 nacionalidades y equipos multiculturales que comparten 4 idiomas. Lo importante para nosotros son nuestros clientes, colaboradores, accionistas y la sociedad, como parte de nuestra misión, que es contribuir al progreso de las personas y empresas, actuando siempre de forma Sencilla, Personal y Justa.

Objetivo:

Desarrollar productos digitales bajo metodología Agile trabajando en equipo con las áreas de Negocio y Tecnología. Asegurar entregables mano cliente, alineados a los requisitos solicitados por las áreas de Cumplimiento (CLC) para poder implementar los productos y llevarlos a Mercado Abierto. Monitorear y entregar los productos a Growth

Funciones:

Definir junto con sus Stakeholders la estrategia de los productos. Entender la oferta de valor de los productos y la importancia e impacto que pueden tener los mismos a nivel Banco. Tener claridad de como los productos se vuelven una palanca para el cumplimiento de los KPIs de Negocio Realizar propuestas de nuevos productos a través de Discoveries junto con UX/CX asegurando la definición de la mejor experiencia vista Cliente. Esto requiere análisis de mercado/ benchmark, adaptación de mejores prácticas, investigación de temas regulatorios y los insumos de las reglas que negocio determine relevantes a considerar
Llevar todas las propuestas definidas con las diferentes mesas de Control para asegurar la alineación de los productos de acuerdo a los lineamientos de los especialistas. Incorporar la retroalimentación recibida y actualizar todos los entregables requeridos, confirmar todo el entendimiento con los respectivos Vobo
Asegurar la definición de Historias de Usuario que contengan todo el detalle necesario para que los diferentes equipos de tecnología entiendan los requerimientos a desarrollar, incluyendo los criterios de aceptación bajo los cuales se darán por aceptados los entregables. Coordinará sesiones de entrendimiento y refinación de las HUs para que todo el equipo este en la misma línea
Una vez que se cuente con un backlog, se deberá priorizar junto con Negocio / Stakeholders para asegurar la correcta atención de las necesidades solicitadas. Esto se llevará a cabo en diferentes iteraciones hasta finalizar con todo el backlog solicitado
Enfocar y orientar al equipo hacia los objetivos de negocio en cada iteración. Representar dentro del equipo los intereses del usuario final y Stakeholders. Relación y acuerdos con los Stakeholder de Negocio, Tecnología y Operaciones. Comunicar al equipo la información de cambios en procesos o nuevos avisos.
Llevar a cabo junto con el Scrum Master, todas las ceremonias bajo metodología Agile. Se definirá un plan de trabajo que deberá de ser actualizado constantemente y se prepararán todos los materiales para presentar avance dentro del Sprint Review a los Stakeholders
Será responsable de llevar el producto a Mercado Abierto, pasando por la ejecución de pilotos que permitan obtener insumos de mejora para los incrementales de funcionalidad. Deberá de definir junto con Negocio las métricas a monitorear sobre la operativa del producto, la estrategia de implementación y su correspondiente Change Management para asegurar la adopción del nuevo producto y sus cambios posteriores
Una vez el producto liberado, definirá junto con Negocio un plan de mejora continua para formalizar el punto exacto en que el producto pasará a manos del área de Operaciones
Tendrá conocimiento del presupuesto de su producto y será responsable de su seguimiento, reportando estatus de la erogación del mismo y/o desviaciones, para que se tomen decisiones oportunas y no afecte la ejecución del proyecto
Será dueño de los datos operativos del producto una vez liberado, por lo que tendrá que definir un governance para la explotación de la información (periodicidad de reportes, layout de datos, permisos con seguridad, etc)

Experiencia Necesaria:

Certificación Product Owner
Experiencia en instituciones financieras (+5años)
Experiencia en Productos Digitales (banca)
Experiencia gestionando proyectos (+5años)
Conocimientos de metodología PMI, Agile, Scrum, Kanban, etc.
Buena habilidad de comunicación, relaciones interpersonales y escucha activa
Habilidades de liderazgo (+3años gestionando equipo)
Capacidad analítica

Ofrecemos

Atractivo sueldo
Estabilidad laboral en una de las mejores empresas en el sector bancario internacional
Prestaciones bancarias
Contrato directo con el Banco
Excelente oportunidad de crecimiento y desarrollo

En Banco Santander garantizamos el trato transparente, justo y equitativo para candidatos/as y colaboradores/as, asegurando que no exista menoscabo en ningún derecho, beneficio o prestación derivada de su edad, condición social o económica, cultura, nacionalidad, orientación sexual, identidad o expresión de género, sexo, estado civil, embarazo, discapacidad, religión, creencias, apariencia física o cualquier otra situación protegida por las leyes federales, estatales o locales.

En Banco Santander trabajamos para asegurar la mejor experiencia en tu proceso, en caso de que necesites algún ajuste razonable o algún apoyo, por favor compártelo con el equipo de Reclutamiento."
Product Owner,Product Owner,National Soft,May,2024,"Product Owner

SOFT RESTAURANT

Somos la compañía número 1 en México y Latam en desarrollo y venta de software para restaurantes, con una trayectoria de ¡20 años!
¡Hemos conquistado 14 países en América Latina, como Chile, Costa Rica, Colombia y Uruguay ¿Te imaginas ser parte de esta gran expansión?
Ofrecemos un ambiente laboral excepcional y promovemos la formación continua para nuestros colaboradores.
En Soft Restaurant, estamos dedicados a crear tecnología innovadora para potenciar cada aspecto de la operación restaurantera. Nuestra solución es completa y se adapta a cualquier tipo de restaurante. ¡Es hora de crecer juntos y revolucionar la industria con nuestra tecnología de punta!
Acerca del rol:
Desarrollarás una fuerte intuición de producto interpretando y evaluando problemas de los clientes, necesidades comerciales y oportunidades, y ofreciendo soluciones potenciales con un nivel moderado de guía y dirección.

¿Qué harás?
Articula claramente las necesidades del cliente, entiende los diseños de características para informar a los Ingenieros de Desarrollo de Software, Diseñadores y otros interesados, y evalúa cómo una característica del producto satisface las necesidades de los clientes y del negocio para tomar decisiones.
Trabaja estrechamente con los equipos de ventas y marketing para desarrollar estrategias de entrada al mercado, mensajes de producto, capacitación para clientes y materiales de habilitación de ventas.

¿Qué buscamos en ti?
Título de licenciatura en administración de empresas, sistemas de información de gestión, ciencias de la computación o afín.
Experiencia a partir de 3 años en gestión de productos y/o experiencia temprana en roles como Propietario del Producto o Analista de Negocios (BA) con un enfoque en la construcción de productos tecnológicos.
Conocimiento indispensable en software de puntos de venta, SaaS, ecosistema de pagos, prácticas y procedimientos, con énfasis en sistemas de la industria de restaurantes deseado.
Comprensión sólida del ciclo completo de desarrollo de software dentro de un marco Ágil, experiencia con Jira o una herramienta similar de flujo de trabajo ágil.
Orientación al detalle con fuertes capacidades analíticas y entregar resultados.

¿Qué ofrecemos?

Salario competitivo por medio de estructura de nómina 100% IMSS.
Prestaciones de ley desde el primer día (Vacaciones, aguinaldo, PTU, INFONAVIT, FONACOT)
Beneficios de empleado en diferentes medios empresariales
Capacitación y desarrollo constante
Actividades recreativas"
DUEÑO DE PRODUCTO,DUEÑO DE PRODUCTO,BanCoppel,May,2024,"En BanCoppel somos pioneros en hacer la Banca al alcance de todos, nos hemos consolidado como el banco favorito de la Sociedad Mexicana por brindar una oferta integral de servicios financieros con innovación y proactividad, diferente a la de los demás bancos.
Te invitamos a formar parte de nuestro gran equipo integrado por profesionales del sector, como:

DUEÑO DE PRODUCTO
Tu nueva ubicación será:
Culiacán, Sinaloa.
Tu objetivo será:
Colaborar para hacer crecer el negocio mediante el desarrollo continuo de un producto con objetivos e indicadores claves centrados en el cliente, al definir, priorizar, clarificar y mantener actualizado con una visión de futuro el “product backlog” (lista emergente, ordenada y priorizada de lo que se necesita para construir y mejorar el producto). .
.
Tus responsabilidades serán:
Colaborar con los dueños del Negocio e involucrados relevantes para crear la definición de la visión estratégica de negocio a corto, mediano y largo plazo respecto al producto
Definir el caso de negocio (BNEA), cambios, épicas, proyectos, productos e indicadores para crear las iniciativas que den valor al Negocio.
Entender y comunicar de forma clara al equipo de desarrollo las necesidades del cliente mediante diversos medios y técnicas, asegurándose que la información sea comprendida por todos.
Determinar la estrategia iterativa e incremental de la evolución del producto, para que al finalizar cada sprint se tenga un producto potencialmente desplegable.
Gestionar de punta a punta el product backlog, creando, eliminando, refinando y priorizando historias de usuario, con la finalidad de tenerlo siempre actualizado.


El perfil idóneo tiene:
Licenciatura en áreas económico administrativas o en tecnologías de la información. Maestría en Administración de Empresas, Comercio Electrónico, Innovación, en Gestión y Administración de Tecnologías de la Información o similar.
3 años como Product Owner en la industria de retail o de servicios financieros.
2 año colaborando activamente en el desarrollo de experiencias de usuario y/o innovación de productos digitales y/o transformación de productos a proyectos Entendimiento del customer journey y/o cadenas de valor y/o blueprints Service Design Entendimiento y aplicación de marcos de trabajo ágiles (scrum o kanban).
Conocimientos en conceptos técnicos fundamentales de desarrollo de software e infraestructura TI para productos digitales Definición y análisis de indicadores y OKRs Modelos de priorización.

Competencias:
Compromiso con los resultados.
Capacidad de planificación y organización.
Negociación y cierre de acuerdos.
Integridad y respeto.
Algunos de tus beneficios al ser parte de BanCoppel:
Estabilidad y crecimiento laboral (Contrato directo por el Banco).
Prestaciones superiores a las de ley.
Esperamos tu postulación, nos dará mucho gusto conocer tu trayectoria profesional.
“En BanCoppel creemos que el éxito de nuestra empresa solo puede desarrollarse gracias a la ayuda de colaboradores talentosos y comprometidos como tú”.
Juntos ¡Hagamos que suceda!"
Product Owner Backbase,Product Owner Backbase,NTT DATA,May,2024,"NTT Data Company, somos todas las personas que la formamos. Un equipo de más de 139.000 profesionales, tan diverso cómo diversos son los 50 países en los que estamos presentes y los diferentes sectores en los que desarrollamos nuestra actividad; telecomunicaciones, entidades financieras, industria, utilities, energía, administración pública y sanidad.

¿Nuestra misión? Ofrecer soluciones tecnológicas, de negocio, estrategia, desarrollo y mantenimiento de aplicaciones, siendo un referente en consultoría. Todo gracias a la colaboración entre equipos, la calidad humana de nuestra gente y a que no nos conformamos con lo establecido, buscamos siempre la innovación que nos acerca al futuro

Nos encontramos en búsqueda de:

PRODUCT OWNER BACKBASE

Años de experiencia: 5 años

Conocimiento base:

Amplio conocimiento gestión de proyectos de desarrollo y diseño de software. Fuertes habilidades de comunicación y de área de Banking.
Deseable (Certificación de negocio en Backbase).
Conocimiento en Metodologías Ágiles, Gestión de Proyectos, estimador de tiempos de desarrollo, elaboración de roadmap utilizando frameworks (JIRA, Scrum, Kanban), Diseño de Propuestas a Cliente.
Experto en Negociación con Cliente, comunicación y gestión ágil.


Responsabilidades:

Gestión de Proyectos Mobile, Implementación de Roadmaps en Desarrollo, Interlocución entre Cliente y Squad de Desarrollo multidisciplinario.
Análisis, priorización de funcionalidades y negociación de sprints con Cliente.
Acompañamiento, diseño e implementación a Squad multidisciplinario de desarrollo.


Contar con Certificación en desarrollo backbase
Inglés Intermedio

Ofrecemos

Sueldo acorde a experiencia en esquema 100% nómina
Prestaciones de Ley
Seguro de vida
Seguro de gastos médicos mayores
Seguro Dental
Fondo de ahorro
Vales de despensa
Apoyo a Home Office
Plan de carrera enfocado a persona (capacitaciones, certificaciones, cursos)"
Staff Product Owner,Staff Product Owner,GE Digital,May,2024,"Job Description Summary Responsible for operating in lock-step with product management to create a clear strategic direction for build needs for a products in your teams portfolio. You will work with the team to deliver a clear and descriptive set of requirements to enable the delivery of a products features and functionality. Your priority is seamless integration and alignment of perspectives from a broad set of stakeholders: Product Managers, Technical Leads, Developers and Service Owners.

Job Description

Job Description Summary
Responsible for operating in lock-step with product management to create a clear strategic direction for build needs for a products in your teams portfolio. You will work with the team to deliver a clear and descriptive set of requirements to enable the delivery of a products features and functionality. Your priority is seamless integration and alignment of perspectives from a broad set of stakeholders: Product Managers, Technical Leads, Developers and Service Owners.

Roles & Responsibilities
In this role, you will:
Groom and prioritize backlog based on changing requirements.
Incorporate feature requests into product backlog.
Collaborate with prospective users and clients to understand and anticipate their needs and translate them into product requirements.
Define technical vision and roadmap for team’s modules and products.
Own the release and sprint backlogs to support monthly product releases.
Works with cross-functional teams to deliver features and significant products.
Developing user epics and stories in collaboration with product management and tech leads.
Routinely collaborates with UX in design decisions. Conducts customer and stakeholder interviews and elaborates on personas.
Demonstrate superior persuasion and influencing skills that ensure alignment between customer, product manager and engineering teams.
Monitor and evaluate product progress and usage across business teams at each stage of the process.
Engages frequently with the development team; facilitates discussions, provides clarification, story acceptance and refinement, testing and validation; contributes to design activities and decisions.
Translates unstructured or ambiguous work requests into actionable user stories and work unit.
Partners with Development Leadership/Service Owners to ensure healthy development process.
Participating in Scrum meetings and product sprints.

Education Qualification
Bachelor's Degree with advanced experience.
Able to legally work in Mexico. This position can work remotely only within Mexico.
Excellent communication skills in English & Spanish.
Experience working in an Agile environment.
Experience in agile software development tools like Azure DevOps or JIRA.

Designed Characteristics/Technical Expertise
Strong knowledge of software design principles.
Energy Grid domain experience is a plus (Transmission, Distribution, Asset Management, etc.).

Business Acumen
Skilled in breaking down problems, documenting problem statements and estimating efforts.
Has the ability to analyze impact of technology choices.
Present technical roadmap to various stakeholders, including external/utility customers.

Personal Attributes
Able to effectively direct and mentor others in critical thinking skills. Proactively engages with cross-functional teams to resolve issues and design solutions using critical thinking and analysis skills and best practices. Finds important patterns in seemingly unrelated information.
Influences and energizes other toward the common vision and goal. Maintains excitement for a process and drives to new directions of meeting the goal even when odds and setbacks render one path impassable. Innovates and integrates new processes and/or technology to significantly add value to GE. Identifies how the cost of change weighs against the benefits and advises accordingly. Proactively learns new solutions and processes to address seemingly unanswerable problems.
Did you know that research has shown that women [and people of color] are less likely to apply to a job unless they meet 100% of the requirements? GE Vernova is committed to building an inclusive workplace where everyone feels like they belong and can bring their entire selves to work – this drives our innovation! Even if you don’t meet every one of the preferred criteria in this job description, we encourage you to still apply as you might be a fantastic fit for this role, or other currently open roles.




Additional Information

Relocation Assistance Provided: Yes
This is a remote position"
Head of Product Hybrid,Head of Product Hybrid,Stori,September,2023,"About Stori

Stori is a fast-growing, venture-backed financial technology company, on a mission to democratize credit access for 400 million underbanked LatAm consumers. Stori currently operates in Mexico and has a global team with offices in Arlington Virginia, Mexico City, and Asia. We have quickly made our mark as one of the top digital banks in Mexico with more than two million applicants for our credit card product since launching.

Stori is one of the top-funded startups in the region with US$250 million raised to date. We are backed by top global venture capital funds, such as GGV Capital, GIC, Lightspeed Venture Partners, General Catalyst, Goodwater Capital, Mexico's Tresalia Capital, Vision Plus Capital, BAI Capital and Source Code Capital; who have successfully invested in startups such as Affirm, Airbnb, Alibaba, Stripe, and TikTok.

Stori has a standout founder team among fintechs, leveraging 100+ years of accumulated experience in consumer finance, banking and technology across Mastercard, Intel, Capital One, Morgan Stanley, GE Capital, and HSBC in the U.S., Mexico and Asia. The team has launched and managed many multi-million-customer credit card products globally, providing a wide breadth of experience and knowledge to our team.

We welcome diversity of background, experience and thinking. Storians are passionate about our mission and take pride in the products we build. Our culture thrives off of a flat structure and an inclusive environment where all of our employees can be their authentic selves, with boundless opportunities for professional growth.

You will

Understand the market through customer interviews, competitor studies, and usability tests
Develop market-based product strategies
Work closely with Marketing, Engineers, Design, Customer Service and Ops teams to bring products into the market
Leverage analytics and survey results to consistently optimize the product

Requirements

Bachelor's Degree in Computer Engineering, Finance, or related field
3+ years of experience as digital product manager, for mobile app, or digital product development, preferably in fintech, banking or related industries
Lead a cross-functional team of design, tech, analysts, content and others to identify, prioritize, and launch products or features that drive customer and business value
Learn the financial knowledge in a short amount of time, combine with the customer pain points, and convert into an ongoing product vision, to deliver the best digital value, in terms of product onboarding, credit education, and financial tools to our customers
Develop a product strategy and roadmap that solves customer needs and business objectives possibly spanning multiple product teams
Build a shared team vision and buy-in on priorities through written and verbal communication
Go deep on customer and product data to analyze and improve the performance of new product features
As a product owner, you own the roadmap and priorities for a tech team and are accountable for the outcomes of that team
Experience in cross-functional teams management to deliver customer experiences and digital
Experience on digital platforms for agile product development (Jira, Basecamp)

Strong preference

Organized
Critical thinking
Great communication skills, Negotiator
Customer centered
General understanding of Data
Design and user experience understanding
Emphatic

What we offer

Make a positive impact on the lives of our customers via financial inclusion
Professional development opportunities
International exposure & work experience
Company swag
Legally required benefits"
IT Product Owner Integrations,IT Product Owner Integrations,Kärcher North America Inc.,May,2024,"Reporting to the IT Program Manager Integration and Digital Channels within the Karcher North America (KNA) IT organization, this hands-on position is centered on working with integration repeated projects, specifically supporting the integrations sub-channel of API. The Product Owner supports business needs and ambitions by collaborating with product owners, software and systems analysts, and stakeholders from diverse domains (Sales, Finance, Marketing). This role involves interaction with internal business clients, 3rd party suppliers, AKW (our corporate IT in Germany), and contractors. Operating in a hybrid model, KNA IT undertakes both waterfall and agile projects, making the Product Owner responsible for ensuring successful project delivery across these methodologies.

This is how you WOW:
Lead day-to-day interactions with business users, ensuring effective communication and gathering requirements.
Define the vision, roadmap, and user stories for integration products in collaboration with cross-functional teams.
Manage and prioritize the product backlog, ensuring alignment with business goals and continuous refinement based on feedback.
Participate in a hybrid approach to project management, incorporating agile methodologies for successful project delivery.
Collaborate with the project and development teams to ensure timely delivery of high-quality integration products.
Work closely with stakeholders to align product features with business goals and ensure customer satisfaction.
Define the product roadmap, considering market trends, competitive analysis, and business objectives.
Coordinate with internal and external stakeholders to drive project success and foster innovation.

It would be WOW if you would bring this in:
4+ years of experience in the manufacturing industry or related field.
Minimum 4 years of project management experience.
Strong knowledge of API communications.
Expertise working with SAP ECC, SAP PI, and SAP Integration Suite.
BA/MA degree or equivalent experience in Computer Science, Product Management, or related field.
Experience in project management and Agile practices, preferably with PMP and Scrum certifications.
Familiarity with Agile/Scrum methodologies and tools (e.g., JIRA, Confluence).
Willingness and ability to travel to different Karcher facilities in support of team development or general activities.

So: Wanna WOW with us?
Simply upload your resume online and leave your contact information. We look forward to getting to know you!

Together towards a clean world.
Ramiro Herrera | Talent Development Coordinator
Ramiro.Herrera@karcher.com"
Staff Product Owner,Staff Product Owner,GE Digital,May,2024,"Job Description Summary Responsible for operating in lock-step with product management to create a clear strategic direction for build needs for a products in your teams portfolio. You will work with the team to deliver a clear and descriptive set of requirements to enable the delivery of a products features and functionality. Your priority is seamless integration and alignment of perspectives from a broad set of stakeholders: Product Managers, Technical Leads, Developers and Service Owners.

Job Description

Job Description Summary
Responsible for operating in lock-step with product management to create a clear strategic direction for build needs for a products in your teams portfolio. You will work with the team to deliver a clear and descriptive set of requirements to enable the delivery of a products features and functionality. Your priority is seamless integration and alignment of perspectives from a broad set of stakeholders: Product Managers, Technical Leads, Developers and Service Owners.

Roles & Responsibilities
In this role, you will:
Groom and prioritize backlog based on changing requirements.
Incorporate feature requests into product backlog.
Collaborate with prospective users and clients to understand and anticipate their needs and translate them into product requirements.
Define technical vision and roadmap for team’s modules and products.
Own the release and sprint backlogs to support monthly product releases.
Works with cross-functional teams to deliver features and significant products.
Developing user epics and stories in collaboration with product management and tech leads.
Routinely collaborates with UX in design decisions. Conducts customer and stakeholder interviews and elaborates on personas.
Demonstrate superior persuasion and influencing skills that ensure alignment between customer, product manager and engineering teams.
Monitor and evaluate product progress and usage across business teams at each stage of the process.
Engages frequently with the development team; facilitates discussions, provides clarification, story acceptance and refinement, testing and validation; contributes to design activities and decisions.
Translates unstructured or ambiguous work requests into actionable user stories and work unit.
Partners with Development Leadership/Service Owners to ensure healthy development process.
Participating in Scrum meetings and product sprints.

Education Qualification
Bachelor's Degree with advanced experience.
Able to legally work in Mexico. This position can work remotely only within Mexico.
Excellent communication skills in English & Spanish.
Experience working in an Agile environment.
Experience in agile software development tools like Azure DevOps or JIRA.

Designed Characteristics/Technical Expertise
Strong knowledge of software design principles.
Energy Grid domain experience is a plus (Transmission, Distribution, Asset Management, etc.).

Business Acumen
Skilled in breaking down problems, documenting problem statements and estimating efforts.
Has the ability to analyze impact of technology choices.
Present technical roadmap to various stakeholders, including external/utility customers.

Personal Attributes
Able to effectively direct and mentor others in critical thinking skills. Proactively engages with cross-functional teams to resolve issues and design solutions using critical thinking and analysis skills and best practices. Finds important patterns in seemingly unrelated information.
Influences and energizes other toward the common vision and goal. Maintains excitement for a process and drives to new directions of meeting the goal even when odds and setbacks render one path impassable. Innovates and integrates new processes and/or technology to significantly add value to GE. Identifies how the cost of change weighs against the benefits and advises accordingly. Proactively learns new solutions and processes to address seemingly unanswerable problems.
Did you know that research has shown that women [and people of color] are less likely to apply to a job unless they meet 100% of the requirements? GE Vernova is committed to building an inclusive workplace where everyone feels like they belong and can bring their entire selves to work – this drives our innovation! Even if you don’t meet every one of the preferred criteria in this job description, we encourage you to still apply as you might be a fantastic fit for this role, or other currently open roles.




Additional Information

Relocation Assistance Provided: Yes
This is a remote position"
Product Owner (B2B/Crédito),Product Owner (B2B/Crédito),Robert Walters,June,2024,"Súmate a un equipo líder e innovador en la industria de los servicios financieros, como el Product Owner B2B.

Requisitos

Experiencia previa en diseño y creación de productos B2B, con un enfoque en resolver problemas para otorgantes de crédito.
Experiencia en evaluación de proyectos de inversión, demostrando habilidades para proyectar la viabilidad financiera.
2+ años coordinando proyectos interdisciplinarios con diferentes áreas.
2+ años con Metodologías Ágiles, preferiblemente con certificación en Product Owner.
Habilidades de comunicación y venta.
Dominio de software como Miro, Slack, Jira, y herramientas de investigación de usuario como Usability Hub/Maze/Usabilla/Optimal Workshop.
Conocimiento sólido en Service Design, UX Research, UX Design, Design Thinking, Lean Startup, y frameworks Agile/Scrum.
Amplio conocimiento técnico en finanzas, tecnología, usabilidad, diseño digital, interfaces de usuario, y técnicas de investigación, especialmente en el contexto del riesgo o data science en el sector financiero.

Responsabilidades

Investigar las tendencias de innovación, las necesidades del mercado y los clientes.
Desarrollar directrices y oportunidades de mercado a partir de insights codificados.
Diseñar casos de uso, modelos de negocio y soluciones para abordar problemáticas identificadas.
Elaborar casos de negocio y definir planes de experimentación y validación.
Coordinar la construcción de experimentos/productos mínimos viables con equipos digitales o alianzas estratégicas.
Elaborar y presentar guías para early adopters y coordinar estrategias de lanzamiento al mercado.
Monitorear y definir estrategias para el portafolio de ventures.

Se Ofrece

Esquema híbrido de trabajo con oficinas en Polanco.
Un entorno dinámico y desafiante donde tu creatividad y visión serán valoradas y recompensadas.
La oportunidad de trabajar junto a equipos talentosos e innovadores, y de colaborar con líderes de la industria.
Desarrollo profesional continuo y capacitación en las últimas herramientas y metodologías."
