Position,Company_Name,Location,Post_Month,Post_Year,Details
Project Coordinator Assistant-Mexico,Project Coordinator Assistant-Mexico,JITECH,May,2024,"Position Overview

The person in this position assists the project coordinator in the delivery of projects by tracking, filing project drawings, contract documents and all project related correspondence. Everyone at JITECH is encouraged to promote teamwork, engagement, and collaboration with peers.

Key Responsibilities

Document control for engineering projects.
Filing of drawings and tracking revisions in Bluebeam Software.
Create, expedite, and track change orders.
Prepare transmittal documents for project deliverables.
Create various reports including various EDI formats for project deliverables.
Track RFI's created by others.
Set-up new projects filing structure on servers.
Enforce naming conventions and file organization standards.
Prepare backup reports for invoicing.
Prepare quotations complete with drawing lists.
Participate in the management quality program.
File all documents as needed (physical and electronic).
Monitor document version control.
Ship supplies and documents to various offices as needed.
Keep the work area tidy and clean without clutter.

Qualifications

High school degree in office automation or equivalent.
2+ years of experience in Office environment or related position.
Working knowledge of Microsoft Office products.
Self-starter.
Excellent organizational skills.
Excellent written and verbal skills.
Autonomous.
Fluency in English and Spanish.

Posición: ASISTENTE DE COORDINADOR DE PROYECTOS

Visión General Del Puesto

La persona en este puesto asiste al coordinador de proyectos en la entrega de proyectos mediante el seguimiento, archivo de planos, documentos contractuales y toda la correspondencia relacionada con el proyecto. En JITECH se anima a todos a promover el trabajo en equipo, el compromiso y la colaboración con los compañeros.

Responsabilidades Clave

Control de documentos para proyectos de ingeniería.
Archivo de planos y seguimiento de revisiones en Bluebeam Software.
Creación, emisión y seguimiento de órdenes de cambio.
Preparación de documentos del proyecto para su envío al cliente.
Creación de diversos informes, incluidos varios formatos de intercambio electrónico de datos para los entregables del proyecto.
Seguimiento de las solicitudes de información (RFI) creadas por otros.
Configurar la estructura de los nuevos proyectos
Seguir los estándares y procedimientos de la empresa en la organización de archivos.
Preparar documentos de respaldo para la facturación.
Preparar cotizaciones de proyectos con listas de planos.
Participar en el programa de gestión de la calidad.
Archivar todos los documentos necesarios (físicos y electrónicos).
Supervisar el control de las versiones de los documentos.
Enviar equipos y documentos a varias oficinas según sea necesario.
Mantener el área de trabajo ordenada y limpia.

Cualificaciones

Título de bachillerato en ofimática o equivalente.
Más de 2 años de experiencia en un entorno de oficina o en un puesto relacionado.
Conocimiento práctico de Microsoft Office.
Iniciativa propia.
Excelente capacidad de organización.
Excelentes habilidades escritas y verbales.
Autonomía.
Dominio del inglés y el español."
Project Support Coordinator,Project Support Coordinator,myGwork - LGBTQ+ Business Community,June,2024,"This inclusive employer is a member of myGwork – the largest global platform for the LGBTQ+ business community.

Work Schedule

Other

Environmental Conditions

Office

Job Description

Project Support Coordinator

Completes a wide variety of technical, logistical, facilitative and central processes that are critical to study success; Provides project administrative support, including planning, organizing and coordinating responsibilities for Project Leads, Clinical Team Managers and other functional leads on designated projects throughout a study; Maintains procedures, guidelines and documentation, including project records; Completes data entry and supports maintenance of database repositories; Assists in preparing reports and data collection for analysis; Supports quality reviews.

Qualifications

Education and Experience:

High / Secondary school diploma or equivalent and relevant formal academic/ vocational qualification.

Bachelor's degree preferred.

Previous experience that provides the knowledge, skills, and abilities to perform the job (comparable to 0 to 1 year).

In some cases, an equivalency, consisting of a combination of appropriate education, training and/or directly related experience, will be considered sufficient for an individual to meet the

requirements of the role."
Digital Project Manager (Shopify),Digital Project Manager (Shopify),Landed Careers,May,2024,"The Digital Project Manager is responsible for leading and managing the site design, development, and optimization team's activities and deliverables, ensuring all are completed on time and on budget, and align to the client's strategic business goals. The Digital Project Manager is responsible for interfacing with clients and being the liaison between the client and internal delivery team to ensure client satisfaction and project success.

You love a fast-paced environment that believes in hard work AND work-life balance, working on multiple exciting consumer brands, excel at client communication, and have an extreme attention to detail and project organization.

Who We're Looking For:

You're an organizational powerhouse. You understand the intricacies of project management and are adept at crafting streamlined processes that enhance efficiency and clarity. You're meticulous with details—whether it's fine-tuning proposals, establishing standardized operating procedures, or managing essential documentation. Your ability to keep projects and people aligned without losing sight of the strategic objectives makes you a pivotal part of the team.

You're a Shopify expert. You understand the complexities of the Shopify platform and are proficient in managing, building, and editing Shopify stores. Your technical acumen allows you to optimize store performance, customize themes, and integrate various Shopify apps to enhance functionality. Your keen attention to detail ensures that every element, from product listings to checkout processes, is meticulously configured for the best user experience.

You have a knack for solving technical challenges and streamlining ecommerce operations. Whether it's setting up new stores, managing product inventories, or fine-tuning the backend processes, you handle it all with precision and efficiency. Your ability to translate technical requirements into actionable tasks makes you an invaluable asset to the team.

You are proactive and a natural leader. You're adept at keeping team members focused and ensuring that tasks are completed promptly. Always tuned into the latest project management practices, you're prepared to introduce innovative methods and tools to improve workflow.

What you'll do:

Work with our E-commerce site design, development and optimization team to design, build, launch, manage Shopify, Shopify Plus and BigCommerce stores
Manage multiple (10+) site design, development and optimization projects concurrently
Turn client requests into a detailed set of requirements for the design and development team. Help fill gaps by asking specific questions to the client and/or senior project manager
Collect and organize all information or assets needed from the client for our design and development team to execute a project
Help configure and set up products, collections, store settings, images, copy/text, etc in Shopify stores for clients
Serve as the main day-to-day point of contact for the client and manage internal and external communications via email, our project management tool, and in Slack
Responsible for the daily progress on projects. Ensure the designer and developer on every project is making the progress needed to keep projects on time and on budget
Ability to extrapolate accurate project details from multiple sources to arrive at an appropriate course of action
Ultimately responsible for ensuring that final deliverables meet all project goals and requirements
Communicate with the SENIOR project manager daily. Escalate any issues that require sensitive client communications or strategy conversations with the client
Act as the client's champion, pushing for excellence, extreme client satisfaction, and alignment with the client's business goals
Serve as the liaison between client and delivery team to communicate client goals and objectives in the form of actionable tasks and deliverables
Create timelines and facilitate backlog task management, sprint planning, and weekly/daily updates from the team


Requirements

Top Skills

Shopify.com experience either managing, building or editing stores
Client Communication: strong, professional communication skills with US based clients
Critical Thinking: Ability to think beyond the tasks required to ensure projects are succes


What You'll Need:

4+ years as a Project Manager preferably in the execution and management of digital creative and technology projects
3+ years of E-commerce experience on Shopify Platform
Extreme attention to detail and the ability to effectively communicate those details to the team and client
Comfortable addressing and discussing project concerns with upper-level management
Experience managing a remote team of designers and developers
Experience working cross-functionally with strategists, UX/UI designers, developers, quality assurance analysts, and other disciplines
Experience leveraging project tools like Asana, Invision, Flow, Basecamp, Trello, Slack, Google Suite and Gantt charts
Familiar with advanced project management practices like agile, scrum, waterfall or other experience within a digital agency environment
Must be available to work Monday through Friday, 8am-6pm PST (U.S. Pacific Standard Time), with occasional work required on weekends or evenings


About Landed

Landed is where top creative talent can find work with US companies as a valued creative team member. Our mission is to connect the world's best creative talent with growth opportunities and financial stability. We provide a competitive salary, benefits, and more. Ready to land your next job? Apply now!

Please submit your resume in English when applying.**


Benefits

What You'll Get

You'll work with a dynamic team in a creative and fast-paced environment
You'll get a great salary and time off
You'll get to work remotely from wherever you want! (As long as it has reliable WiFi and a comfortable place for you to work.)"
Project Support Coordinator,Project Support Coordinator,myGwork - LGBTQ+ Business Community,May,2024,"This inclusive employer is a member of myGwork – the largest global platform for the LGBTQ+ business community.

Work Schedule

Other

Environmental Conditions

Office

Job Description

Completes a wide variety of technical, logistical, facilitative and central processes that are critical to study success; Provides project administrative support, including planning, organizing and coordinating responsibilities for Project Leads, Clinical Team Managers and other functional leads on designated projects throughout a study; Maintains procedures, guidelines and documentation, including project records; Completes data entry and supports maintenance of database repositories; Assists in preparing reports and data collection for analysis; Supports quality reviews.

Qualifications

Education and Experience:

High / Secondary school diploma or equivalent and relevant formal academic/ vocational qualification.

Bachelor's degree preferred.

Previous experience that provides the knowledge, skills, and abilities to perform the job (comparable to 0 to 1 year).

In some cases, an equivalency, consisting of a combination of appropriate education, training and/or directly related experience, will be considered sufficient for an individual to meet the

requirements of the role."
PROJECT MANAGER,PROJECT MANAGER,VivaAerobus,May,2024,"¡Muchas gracias por tu interés en querer formar parte de nuestra familia #GenteViva!
En Viva Aerobus nuestro principal propósito es que la gente se divierta, haga negocio y se conecte con sus seres queridos aprovechando la reducción de costo en el transporte aéreo.
¡Estamos seguros de que, con tu talento, seguiremos volando cada vez más alto!

Como Project Manager serás responsable del seguimiento y consecución de las actividades de cada uno de los proyectos asignados con los equipos de trabajo y stakeholders de acuerdo con la metodología de proyectos de VivaAerobus, de la actualización de documentación concerniente al avance y estructura del proyecto, así como el reporte del avance del mismo de acuerdo a los intervalos acordados por la organización. Serás responsable de fungir como gestor del proyecto aplicando las buenas prácticas y tener conocimiento de las mismas (gestión de Integración, alcance, tiempo, costo, calidad, recursos humanos, comunicaciones riesgos, adquisiciones e interesados) para contribuir a que el proyecto se genere en tiempo y forma de acuerdo a las expectativas del sponsor del proyecto.


Funciones principales:
Seguimiento de proyectos
Gestoría de proyectos
Salud de Proyecto (Riesgo implementación, Fechas de Liberación)
Indicadores de Éxito de cada proyecto (Resultado esperado VS Obtenido)
Actualización de documentación proyectos.
Garantizar la liberación de los proyectos en tiempo y forma.
Librería para consulta y revisión de avance o histórico para los equipos de trabajo o de algún ente dentro de la empresa.
Deberá de aplicar dichos conocimientos para lograr la liberación del proyecto en el tiempo esperado y con la calidad esperada.

Conocimientos o habilidades requeridas:
Project Manager Professional
+3 años de experiencia administrando proyectos.
Experiencia en Microsoft Project, MS Office, Monday o Afín.
Inglés Avanzado Indispensable
Metodología SCRUM, Agile, o afín (deseable)
Experiencia en proyectos estratégicos de alto valor.
Certificaciones IPMA / PMI.


Beneficios que disfrutarás como #GenteViva:
Horario Flexible / Home Office / Esquema hibrido.
Increíble ambiente de trabajo #ElMejorLugarParatrabajar.
12 días de vacaciones desde el 1er año.
Días personales con goce de sueldo.
Fondo de ahorro y caja de ahorro.
Staff Travel: Vuelos a cualquier destino Viva con precios inimaginables para ti y 12 de tus seres queridos.
Seguro de gastos médicos mayores, Seguro de vida, Asistencia médica familiar en línea 24/7.
Serie de convenios que mejoran tu vida: Gimnasios, tiendas departamentales, restaurantes, universidades y muchas más.
Prestaciones superiores a las de la ley.


Acerca de Viva Aerobus:
Somos la aerolínea con el costo más bajo, con una de las flotas de aviones más moderna en Latinoamérica y la 1 en México, siendo de las aerolíneas con mayor crecimiento en el mundo.
En Viva Aerobus reconocemos que nuestro talento es diverso; respetamos las condiciones de vida de cada persona y promovemos la equidad de género y de oportunidades. Somos un gran equipo, fomentamos la innovación, colaboración y construimos un ambiente de respeto e inclusión que nos permite ser nosotros mismos.
Nos preocupamos por el bienestar de nuestra gente, cuidamos cada detalle para tener colaboradores siempre sanos, seguros y felices.
¡Súmate a este vuelo y tracemos juntos tu nuevo destino!"
Project Support Coordinator,Project Support Coordinator,myGwork - LGBTQ+ Business Community,May,2024,"This inclusive employer is a member of myGwork – the largest global platform for the LGBTQ+ business community.

Work Schedule

Other

Environmental Conditions

Office

Job Description

Completes a wide variety of technical, logistical, facilitative and central processes that are critical to study success; Provides project administrative support, including planning, organizing and coordinating

responsibilities for Project Leads, Clinical Team Managers and other functional leads on designated

projects throughout a study; Maintains procedures, guidelines and documentation, including project

records; Completes data entry and supports maintenance of database repositories; Assists in preparing reports and data collection for analysis; Supports quality reviews.

Qualifications

Education and Experience:

High / Secondary school diploma or equivalent and relevant formal academic/ vocational qualification.

Bachelor's degree preferred.

Previous experience that provides the knowledge, skills, and abilities to perform the job (comparable to 0 to 1 year).

In some cases, an equivalency, consisting of a combination of appropriate education, training and/or directly related experience, will be considered sufficient for an individual to meet the

requirements of the role."
Project Support Coordinator,Project Support Coordinator,myGwork - LGBTQ+ Business Community,May,2024,"This inclusive employer is a member of myGwork – the largest global platform for the LGBTQ+ business community.

Work Schedule

Other

Environmental Conditions

Office

Job Description

Project Support Coordinator

Completes a wide variety of technical, logistical, facilitative and central processes that are critical to study success; Provides project administrative support, including planning, organizing and coordinating

responsibilities for Project Leads, Clinical Team Managers and other functional leads on designated

projects throughout a study; Maintains procedures, guidelines and documentation, including project

records; Completes data entry and supports maintenance of database repositories; Assists in preparing reports and data collection for analysis; Supports quality reviews.

Qualifications

Education and Experience:

High / Secondary school diploma or equivalent and relevant formal academic/ vocational qualification.
Bachelor's degree preferred.
Previous experience that provides the knowledge, skills, and abilities to perform the job (comparable to 0 to 1 year).
In some cases, an equivalency, consisting of a combination of appropriate education, training and/or directly related experience, will be considered sufficient for an individual to meet the requirements of the role."
Junior Venue Project Manager,Junior Venue Project Manager,Fever,April,2024,"Hi, we're Fever

We're excited you are checking out this job offer.

We are the leading global live-entertainment discovery tech platform with a clear mission: to democratize access to culture and entertainment.

How do we achieve our mission? Fever has developed a proprietary technology that inspires a global community of over 125M people through personalized and curated experiences in their local city whilst empowering entertainment and event creators to reach new audiences and enhance their experience.

Sounds amazing, right?

About the role

We are looking for an experienced, passionate, and critical-thinking Junior Venue Project Manager who will support our Project Manager and Associate Producer in all aspects of production ensuring that high-quality experiences are delivered.

This role requires flexibility, creativity, attention to detail, and the ability to meet deadlines while staying within budgets. The ideal candidate has a proven track record in location scouting and event production.

You will:

Find venues that align with the Producer's concepts and budgets.
Use a combination of online research, driving, picture taking and direct communication to identify suitable locations.
Check potential venues to ensure the best result for the project, and report to producers to discuss budgeting and logistics.
Lead risk mitigation discussions with venues to limit budget overruns (ex. wet weather contingency spaces)
Negotiate venue fees, lease agreements and terms with input from
Project Management & Legal teams.
Obtain all fire, police and other governmental permits, and coordinate venue-related logistics in preparation for production.
Once the project has come to an end, ensure that everything in the venue is returned to its original condition when the crew leaves.
Represent Fever at local events and with local PR
Populate and maintain a robust venue database that will serve productions across the world.

Preferred Qualifications

You have a track record of successful location scouts, have an eye for details, and strong oral and written communication skills. You thrive in a fast-paced environment and pride yourself on your network, negotiation skills, and willingness to explore different cities to build up a portfolio of unique and beautiful venues.

In order to be successful in this role, you will be expected to be an entrepreneurial individual, willing to be hands-on and eager to demonstrate ownership. The role requires a mix of business development and operational experience. Candidates need to be passionate about the entertainment/events industry. You will have to be comfortable delivering results in an ambiguous environment, being exceptionally detail-orientated while looking around corners, and thinking bigger about how we create a compelling experience.

Previous experience, preferably in music-related projects
You are local or have been living 2+ years in Mexico
1- 2 years of experience
Previous experience closing and negotiating venues
Great networking skills and the ability to make smart partnerships happenYou'll have strong communication skills and a proven track record of building positive working relationships.
Highly organized and efficient.
Time management skills are key.
A problem-solver with the ability to think strategically and efficiently when faced with issues on-site
Collaborative approach and willing to get hands dirty and work on all required events tasks
Strong academic background is a plus
Domestic and international travel and work across time zones may be required

You can expect to join a group of diverse, hardworking team players, where a cultural fit is someone willing to stay humble and learn and can work nimbly. We welcome applications with unusual backgrounds with the expectation that the applicant will have acquired hard or soft skills and maturity throughout their experiences.

This role is located in Mexico

Fever is committed to creating an inclusive and diverse workspace where everyone's background and ideas count. Our main goal is to find the best possible talent regardless of place of birth, racial or ethnic origin, gender, gender identity, religion, opinion, sexual orientation, disability, pregnancy, marital status, age, or caring responsibilities. We encourage everyone to apply!

BENEFITS

Opportunity to have a real impact in a high-growth global category leader
40% discount on all Fever events and experiences
Responsibility from day one and professional and personal growth
Great work with a young, international team of talented people to work with!
Private health insurance
Gympass membership
Free food and drinks in our kitchen!

Our hiring process

A 30 min video call with one of our Talent Acquisition Managers, to better understand your career plan, assess cultural fit, and answer any questions you may have
A 60 min online test with three topics: logic, analytics, and written understanding
A 45 min video call with your future manager, including questions about your profile and a business case presentation (to be prepared in advance)

On average our process lasts 20 working days and offers usually follow within a week.

Thank you for considering joining Fever. We cannot wait to learn more about you!

If you want to learn more about us: Fever's Blog | Tech.Eu |TechCrunch

Fever is committed to creating an inclusive and diverse workspace where everyone's background and ideas count. Our main goal is to find the best possible talent regardless of place of birth, racial or ethnic origin, gender, gender identity, religion, opinion, sexual orientation, disability, pregnancy, marital status, age or caring responsibilities. We encourage everyone to apply!

If you require any kind of accommodation during the selection process please contact our Talent team so we can help you by providing a welcoming and seamless journey.

If you want to know more about how Fever processes your personal data, click here Fever - Candidate Privacy Notice"
Project Support Coordinator II,Project Support Coordinator II,myGwork - LGBTQ+ Business Community,May,2024,"This inclusive employer is a member of myGwork – the largest global platform for the LGBTQ+ business community.

Job Description

Project Support Coordinator II

Completes a wide variety of technical, logistical, facilitative and central processes that are critical to study success; Provides project administrative support, including planning, organizing and coordinating responsibilities for Project Leads, Clinical Team Managers and other functional leads on designated projects throughout a study; Maintains procedures, guidelines and documentation, including project records; Completes data entry and supports maintenance of database repositories; Assists in preparing reports and data collection for analysis; Supports quality reviews and audit readiness.

Qualifications

Education and Experience:

High / Secondary school diploma or equivalent and relevant formal academic/ vocational qualification.

Bachelor's degree preferred.

Previous experience that provides the knowledge, skills, and abilities to perform the job (comparable to 0 to 1 year).

In some cases, an equivalency, consisting of a combination of appropriate education, training and/or directly related experience, will be considered sufficient for an individual to meet the requirements of the role."
Project Support Coordinator,Project Support Coordinator,myGwork - LGBTQ+ Business Community,May,2024,"This inclusive employer is a member of myGwork – the largest global platform for the LGBTQ+ business community.

Work Schedule

Other

Environmental Conditions

Office

Job Description

Completes a wide variety of technical, logistical, facilitative and central processes that are critical to study

success; Provides project administrative support, including planning, organizing and coordinating

responsibilities for Project Leads, Clinical Team Managers and other functional leads on designated

projects throughout a study; Maintains procedures, guidelines and documentation, including project

records; Completes data entry and supports maintenance of database repositories; Assists in preparing

reports and data collection for analysis; Supports quality reviews.

Education And Experience

High / Secondary school diploma or equivalent and relevant formal academic / vocational qualification

Technical positions may require a certificate

Previous experience that provides the knowledge, skills, and abilities to perform the job (comparable to at least 2 years).

In some cases an equivalency, consisting of a combination of appropriate education, training and/or directly related experience, will be considered sufficient for an individual to meet the requirements of the role."
Jr Project Manager,Jr Project Manager,Globant,June,2024,"We are a digitally native technology services company where innovation, design and engineering meet scale. We use some of the latest technologies in the digital and cognitive field to empower organizations in every aspect.

Right now, we are looking for a Jr Project Manager to join our Agile Delivery Studio!

This Studio focuses on improving the way our customers’ work by leveraging our unique agile pods methodology. We provide customer-centered rapid evaluations and enhancement of products through an agile design and iteration process.

You will get the chance to:

Work with professionals who have created some of the most revolutionary solutions in their fields.
Make an impact. Work in large-scale projects globally.
Develop your career in our Studios. Each Studio represents deep pockets of expertise on the latest technologies and trends and delivers tailored solutions focused on specific challenges.
Develop your career within an industry or multiple industries.
Be empowered to choose your career path: we have more than 600 simultaneous projects, so you can choose where and how to work.
Be part of an agile pod. Driven by a culture of self-regulated teamwork, each team -or POD- works directly with our customers with a full maturity path that evolves as they increase speed, quality and autonomy.


Your key responsibilities will be:

Organize shifts, on-call schedules, and protection calendars according to client needs
Ensure that client expectations, service requirements, and support requests are met
Review data, metrics, and results from past shifts, applying corrective measures if necessary
Review daily data dumps and upload files with corresponding adjustments and/or changes
Define, implement, and monitor anti-piracy service KPIs to ensure an optimal level of protection
Design and implement policies and procedures that increase the effectiveness and response rate of Intellectual Property infringement reports
Conduct quality tests in different environments to verify that client content cannot be illegally accessed.
Work closely with internal engineering teams to address any tool-related requests or incidents


What will help you succeed:

Believe and love what you do.
Build bridges & open doors.
Enjoy solving problems.
Being capable of taking a step back to look at a bigger picture.
Degree in Business Administration, International Business, Business, Law, or similar.
Experience in Agile (Agile Certified)
Minimum 2 years of experience in team management in multicultural environments
Goal-oriented and strong organizational skills.
Excellent communication and team motivation skills.
Advanced English
Proficiency in Microsoft Office (Excel, PowerPoint, and Word).


At Globant we believe that an inclusive culture and a diverse environment makes us stronger. We encourage people to have an inclusive spirit as our global footprint expands. We seek to generate a place of inspiration and growth for everyone. A safe space, based on equity as a value, where everyone's careers can be promoted and developed in the same way. There is no innovation without diversity and there is no improvement without plurality.

This job can only be filled in Monterrey, Nuevo Leon

You will be required to attend the offices

Are you ready?

Job Segment: Project Manager, Engineer, Equity, Manager, Technology, Engineering, Finance, Management"
Project Manager Customer Experience,Project Manager Customer Experience,SimpliRoute,May,2024,"Estamos buscando a nuestro próximo Project Manager Corporate (México) para unirse a nuestro equipo de Simpliroute

Somos una Start-up que está revolucionando el mundo de la logística y en este momento estamos en la búsqueda de una persona con altamente proactiva, buscando constantemente la innovación, trabajo en equipo y resolutiva.

¿Cuál será tu misión como PM (México) ? 👨‍💻

Gestionar y velar por el proceso de adopción e implementación de clientes en Simpliroute, mediante el cumplimiento de objetivos del cliente, maximización de uso de la herramienta y creación de valor, entregando nuevas alternativas de expansión no consideradas al cierre.

Cómo PM( México) estarás a cargo de: ⚡

Asistir al equipo de Sales en cierre de ventas en donde se requiera un análisis más especializado y/o técnico para la adecuación de la herramienta
Validar los objetivos de la Implementación de Simpli, declarados por el cliente, ajustando las expectativas
Configurar y ajustar la plataforma, conforme a las necesidades del cliente y su operación
Liderar y ejecutar tareas con clientes internos, movilizando accionables para el logro de los objetivos del proyecto
Mantener actualizada toda la información relevante de la implementación en las plataformas internas, gestionando la metodología interna
Visitar a clientes que requieran ser capacitados o bien gestionar necesidades operativas
Investigar nuevas tecnologías o potenciales partners que generen simbiosis tecnológica con nuestra solución a fin de entregar más valor a nuestros clientes
Mantenerse actualizado en temas de metodología logística y de operaciones de distribución a fin de brindar referencias en la materia


Experiencia y formación requerida: 👀

Ing Industrial, Ing Comercial, Administrador de negocios, Carreras afines con temas logísticos
2 años mínimo de experiencia en operaciones tecnológicas
PM Logístico, rubros Retail, Consumo Masivo, Distribuidoras, Couriers
Experiencia en SaaS B2B, Startup
Plataformas de Inteligencia de última milla


Deseables:

Power BI

WMS

TMS

Certificado en PMP"
Project Manager - Home Office,Project Manager - Home Office,Job Duck,May,2024,"JOB DUCK IS HIRING A PROJECT MANAGER

Job Duck is a virtual staffing company that matches candidates to work from home for a single U.S.-based business, in most cases a law firm.

We are currently looking for a professional Project Manager to organize, plan, and facilitate projects while working within constraints and creative challenges essential for innovation. Our project manager will be responsible for communicating quarterly and emergent initiatives to the project team and its stakeholders, ensuring that the work is in line with project objectives from initial ideation through completion. These are expected of them as they work independently on the project documentation and provide innovative ideas for best project practices.

Monthly Compensation: 1200 USD

Duties and responsibilities will include but are not limited to the following:

Based on stakeholder feedback, define project objectives, scope, roles, and responsibilities.
Manage project resources, including the calendar, schedule, and timeline.
Plan a budget based on the requirements and keep track of costs to ensure that the project is completed within budget.
Prepare a detailed project plan outlining key project milestones, workstreams, and activities, as well as documenting the progress.
Communicate with stakeholders about the project progress to ensure the project meets their expectations.
Evaluate potential risks on a regular basis (based on stakeholder input)
Troubleshoot
Lead project quality assurance
Conduct project retrospective
Recommend changes to company-wide project approach/protocol

Skills:
Attention to detail and organization
Ability to prioritize and execute tasks in a fast-paced environment
Analytical and tactical thinking
Ability to multitask

Qualifications:

Academic degree.
At least 1 year of project management work experience
Familiarity with project management tools
High-level verbal and written communication (English)
Fluency in project management approaches, including Agile, Lean, Waterfall, Scrum, Kanban, and Six Sigma
Ability to garner buy-in and effectively communicate accountability for project tasks

The schedule is as follows:

Monday to Friday from 8:30 am EST/EDT to 5:30 pm EST/EDT
You're welcome to apply through the following link:
https://flywheel.wd5.myworkdayjobs.com/Job_Duck_Careers/job/Remote---Colombia/Project-Manager_R-101243

We encourage you to apply now! Are you looking for a work-life balance? Duck for it!

Every candidate has to pass each step in our application process to become part of our team."
Project Manager Junior - Agencia de Marketing,Project Manager Junior - Agencia de Marketing,Multiplica Talent,May,2024,"Estamos buscando un Project Manager Junior a tiempo completo para unirse a nuestro equipo y gestionar las cuentas de nuestros valiosos clientes en el ámbito del marketing digital en Mexico. Como Project Manager Junior, serás el enlace principal entre nuestra agencia y nuestros clientes, asegurando una comunicación fluida, gestionando eficazmente los proyectos y garantizando la satisfacción del cliente en todo momento.

Responsabilidades:

Actuar como punto de contacto principal para los clientes asignados, comprendiendo sus necesidades y objetivos
Coordinar y gestionar múltiples proyectos simultáneamente, asegurando que se cumplan los plazos y los objetivos del cliente
Facilitar la comunicación entre el equipo interno y los clientes, asegurando que se entregue un servicio de alta calidad y que se resuelvan de manera efectiva cualquier problema o inquietud
Realizar un seguimiento regular del progreso del proyecto y proporcionar actualizaciones detalladas a los clientes
Identificar oportunidades para mejorar la eficiencia y la calidad del servicio, tanto internamente como en la relación con los clientes
Mantener una comprensión actualizada de las tendencias y prácticas en el campo del marketing digital para poder brindar asesoramiento y orientación estratégica a los clientes


Requirements

Profesional en Marketing, Administración de Empresas, Comunicaciones u otro campo relacionado
Experiencia previa (preferiblemente 1-2 años) en un rol similar, preferiblemente en una agencia de marketing digital
Excelentes habilidades de comunicación verbal y escrita, con la capacidad de interactuar efectivamente con clientes y colegas
Fuertes habilidades organizativas y capacidad para gestionar múltiples proyectos simultáneamente
Orientación al cliente y capacidad para entender y abordar las necesidades y preocupaciones de los clientes
Conocimiento básico de las herramientas y estrategias de marketing digital es una ventaja
Capacidad para trabajar de manera independiente y en equipo, demostrando iniciativa y creatividad en la resolución de problemas

Hard Skills:

Conocimiento de las herramientas y estrategias de marketing digital, incluyendo pero no limitado a Google Analytics, Hubspot o relacionado.

Benefits

100 % remoto desde cualquier país de Latinoamérica
Pagos en dólares (USD)
Convenio con una reconocida plataforma de aprendizaje de idiomas disponible en LATAM. Esta colaboración nos permitirá brindar a toda nuestra comunidad de freelancers Ready, un beneficio exclusivo que ronda el 60% de descuento en los cursos de inglés, francés, alemán, portugués e italiano
Planes mensuales con una plataforma especialista en el ramo de la medicina, psicología, nutrición y entrenamiento físico.
Soporte personalizado para parte de un Account Manager proporcionado por Ready durante todo el proyecto con el cliente final
Una vez trabajes en al menos un proyecto con nosotros, tendrás acceso a nuestra comunidad de freelancers y lista de proyectos exclusivos provenientes de más de 5 países, incluído EEUU
Oferta full time, contrato freelance"
Autopilot Operations Coordinator,Autopilot Operations Coordinator,Landing,June,2024,"About the Role:

We are looking for a project coordinator to introduce our property partners to Landing and help set them up for success. In this role, you will spearhead the launch of new Landing homes all across the continental U.S. In this role you will spend the majority of your time coordinating with property partners and internal teams to ensure a smooth onboarding experience, as well as installation and setup of furniture and utilities to get homes ready for members to move in. You are the conduit between all teams and the property and ensure a smooth transition and successful launch.

About the Team:

Landing is on a journey to change the way people live, and our property partners are critical to Landing’s success. The goal for this team is to make sure partners have an incredible experience working with Landing and that the homes we operate have members move in as soon as possible, so our partners can make money and give Landing more homes to keep expanding our network to more members.

What You’ll Do:

Build relationships with new property partners and teach them how Landing operates
Collect and store necessary information from properties to advertise their homes on Landing’s website
Work cross functionally with other Landing teams to coordinate furniture shipment, and installation into new Landing homes
Work with Landing’s legal team to ensure property permits are collected
Schedule photography, cleaning and other jobs required to get new homes ready for move in
Track all tasks needed to launch new homes across various Landing business units and ensure they are completed on time by their respective owners
Report the status of all new home launches to leadership across departments on a bi-weekly cadence
Identify opportunities to launch new homes faster and more cost effectively, and to deliver a better partner experience, and lead implementation of solutions

What You’ll Need:

A customer first mindset - the willingness to go the extra mile to make sure properties have an incredible onboarding experience
Strong written and verbal communication skills - the ability to explain to partners how we operate and why it will set them up for success, and get them on board with our processes
Attention to detail - the desire to make sure everything is perfect and all data we collect from properties is accurate so our members know exactly what they’re getting when they move in
A hands on, owner approach - the drive to proactively work through tasks on multiple projects at the same time and get your hands dirty to make sure everything happens on schedule
Strong relationship with other teams at Landing

Powered by JazzHR

7D0Fj0aKYB"
