Position,Company_Name,Location,Post_Month,Post_Year,Details
Quality Assurance Tester,Quality Assurance Tester,Intelliswift Software,March,2024,"Job Description:
Qualifications and Experience:
Bachelor's degree in computer science or information technology
4-6 years of software testing experience, or a combination of education and experience
Proficiency in manual test cases, regression, and QA
Experience in release regression and validation, as well as new feature testing
We are seeking a skilled manual tester with 4-6 years of experience to join our team. The ideal candidate will have experience in release regression and validation, as well as new feature testing.
The responsibilities of this role include:
Analysing the technical characteristics of equipment systems
Evaluating written code to ensure it meets project specifications
Developing quality assurance strategies and organizing phased testing with QA engineers
Monitoring errors in the system and reporting them to the development team
Creating test plans for both new and existing software
Planning for debugging the code
Reviewing and analyzing system specifications
Collaborating with QA Engineers to develop effective strategies and test plans
Executing test cases
Reporting and documenting technical issues
The successful candidate will have a keen eye for detail, excellent communication skills, and a passion for quality. They will be able to work closely with developers, providing them feedback on what needs improvement in order to produce top-quality programs that meet customer expectations.
Qualifications:
Bachelor's degree in computer science or information technology
4-6 years of software testing experience, or a combination of education and experience
Proficiency in manual test cases, regression, and QA
Experience in release regression and validation, as well as new feature testing"
Quality Assurance Jr,Quality Assurance Jr,Accenture México,May,2024,"¡ATRÉVETE A SER PARTE DEL DESAFÍO! ¡VEN Y ÚNETE A NUESTRO EQUIPO JUNTOS PODEMOS MARCAR LA DIFERENCIA!

¿Sabías que Accenture está liderando la transformación digital en el mundo?

Accenture es una empresa líder mundial de servicios profesionales, que ofrece una amplia gama de servicios y soluciones en estrategia, consultoría, digital, tecnología y operaciones. Nuestro principal propósito es colaborar con nuestros clientes, para que puedan convertirse en negocios de alto rendimiento. Accenture está presente en más de 200 ciudades, 49 países y aproximadamente 748,000 empleados en todo el mundo.

Oferta


Desarrollo profesional de acuerdo a tu perfil e intereses.

Trabaja en una de las mejores empresas.

Uso de metodologías y herramientas innovadoras.

Contacto directo con expertos de todo el mundo.

Capacitaciones constantes.

Ambiente de trabajo en equipo y colaboración.

Participación en Proyectos Internacionales


Requerimientos:


Licenciatura en sistemas, desarollo web o similares

1 año de experiencia en aseguramiento de calidad

Conocimientos basicos de programacion web HTML5, CSS3, Javascript

Conocimiento de metodologias ágiles y técnicas de pruebas

Experiencia en pruebas manuales y automatizadas

Manejo de consola web de navegadores

Proofreading

Plataformas: Postman, Selenium, Atlassian Jira & Confluence


Responsabilidades:


Gestión, planificacion y ejecucion de pruebas en diferentes dispositivos y sistemas operativos.

Desarrollo de pruebas de funcionalidad emulando productivo con datos/informacion de prueba.

Estatus diario y seguimiento a proyectos a traves de metodologia SCRUM en Jira.

Seguimiento puntual a cada error detectado desde su deteccion hasta su correccion.

Revision constante del sitio web y levantamiento de tickets en caso de fallas y/o errores.

Control de defectos documentado en pdf a traves de mail y/o Jira.

Accenture no discrimina por motivos de raza, religión, color, sexo, edad, discapacidad, nacionalidad, orientación sexual, identidad o expresión de género o por cualquier otro motivo cubierto por la legislación local.*"
QA tester,QA tester,Connectingology,April,2024,"Generar manuales de los distintos procesos y requerimientos de calidad dentro de los productos desarrollados y a desarrollar

Requisitos:

Generar manuales de los distintos procesos y requerimientos de calidad dentro de los productos desarrollados y a desarrollar

Entender los requerimientos funcionales de las pruebas

Generar las matrices de pruebas correspondientes de los requerimientos comprendidos.

Reportar el estatus diario al equipo en las reuniones tipo daily que se llevan a cabo.

Reportar los defectos que resulten de las diferentes pruebas que se realicen.

Ejecutar Test Cases y Tests Plans de los proyectos

Estandarizar la calidad de los proyectos a través de la generación de procesos y autimatizaciones

Ejecutar pruebas manuales.

Ejecutar pruebas de regresión para identificar errores ante cambios que el equipo de desarrollo ingrese a las aplicaciones.

Conocer y ser un experto en los Productos en los que se esté involucrado

Ejecutar pruebas de sistema con la finalidad de asegurar la calidad de las nuevas funcionalidades que se desarrollan día con día.

Participar activamente en la planeación strategica de las pruebas a realizar

Definir las métricas para los tests

Aportar ideas para mejores practicas dentro del marco de pruebas.

Buscar e implementar nuevas herramientas y métodos de testeo

Generar estrategias de testeo tanto a nivel personal como a nivel automatización

Establecer procesos y construir herramientas que permitan la automatización de scripts y reportes"
Quality Assurance Tester,Quality Assurance Tester,AGS - American Gaming Systems,May,2024,"Job Overview
The goal of the QA Tester is to test products before release. A tester will spend a significant amount of time executing existing test suites and cases. A minority of time will be spent on maintaining those test suites. Career growth can be directed towards QA Analyst, or SDET career tracks.
Responsibilities
Maintain familiarity with test cases and internal software standards.
Manual software testing.
Executing automated software tests.
Maintain internal documentation.
Provide feedback for Postmortems, Kaizens, and other process improvement initiatives.

Skills/Requirements
Experience in software quality assurance.
Solid communication skills, both written and spoken.
Ability to analyze a problem and narrow down the cause.

Nice to Haves
Experience with mobile gaming.
Experience with web debugging tools in Chrome.
Experience with Jira, Salesforce, or other ticketing software.
Experience in legal compliance driven testing (casino gaming, medical devices, banking software, etc.)
Analytical degree (Philosophy, English or similar.)
Previous experience with QA Automation Frameworks such as Selenium, Cypress
Experience with Agile Development methodology, preferably Scrum.
Previous experience with TestRail
Previous experience with version control software

*Note: All offers are contingent upon successful completion of a background check

*Posted positions are not open to third party recruiters and unsolicited resume submissions will be considered free referrals.

*AGS in an equal opportunity employer."
Quality Assurance Tester,Quality Assurance Tester,Wipro,May,2024,"About Wipro:
Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients’ most complex digital transformation needs. We leverage our holistic portfolio of capabilities in consulting, design, engineering, operations, and emerging technologies to help clients realize their boldest ambitions and build future-ready, sustainable businesses. A company recognized globally for its comprehensive portfolio of services, strong commitment to sustainability and good corporate citizenship, we have over 250,000 dedicated employees serving clients across 66 countries. We deliver on the promise of helping our customers, colleagues, and communities thrive in an ever-changing world.
A PROUD HISTORY OF OVER 75 YEARS
FY22 REVENUE 10.4 BN USD
WE’RE PRESENT IN 66 COUNTRIES
OVER 1,400 ACTIVE GLOBAL CLIENTS
Know how to do functional/manual tests according with citi standards
-Know Automated Tests
-Know postman
-Upload evidence in ALM
-Run cucumber scripts
-Create matrix testing data sheet
-Know the process inside the bank
-Must experience in Citi projects (plus)
-Engaged
-Get to know the world of QA
-How to six issues when the testing is running
-Ability to understand requirements of the customer
-Agile methodology with scrum
-Get to know Jira
-Know Service now
Wipro is an Equal Employment Opportunity employer and makes all employment and employment-related decisions without regard to a person's race, sex, national origin, ancestry, disability, sexual orientation, or any other status protected by applicable law."
QA Manual,QA Manual,Azkait,May,2024,"AZKAIT es una empresa Mexicana que busca y conecta el mejor talento IT con empresas Latinoamericanas y de Estados Unidos.

Estamos en la búsqueda de tu talento como QA Manual.

Funciones del cargo

Análisis de requerimientos
Creación de matriz de prueba
Diseño y creación de casos de prueba
Ejecución de casos de prueba
Seguimiento y creación de errores
Informe de resultados

Requisitos:

Nivel de inglés avanzado
4 años de experiencia con pruebas manuales
Conocimientos: Mobile Testing, API Testing y End-to-end testing
Disponibilidad para trabajar de forma híbrida (CDMX, Querétaro, Guadalajara o Monterrey).

¿Qué ofrecemos?

IMSS, Infonavit y PTU de ley
Contratación 100% nómina
PTU y prima vacacional de ley
12 días de vacaciones a partir del primer año
Aguinaldo de 30 días
SGMM para el recurso y su familia directa
Seguro de Vida por 1 millón de pesos (individual)
Seguro dental (individual)
Cursos y Certificaciones gratuitas
Vales de despensa
Apoyo económico para Home Office
Tarjeta de descuentos en tiendas departamentales y en redes médicas.
Contrato 3 meses prueba al inicio, posterior indeterminado."
QA Test,QA Test,Xideral,May,2024,"¡Hola! En XIDERAL , una empresa con más de 20 años en el mercado digital y tecnologías de la información y comunicación, estamos en búsqueda de un QA Test Engineer que se una a nuestro equipo. Si tienes la experiencia y las habilidades necesarias, ¡te queremos conocer!

Lo Que Buscamos Responsabilidades Del Puesto

Conocimientos profundos de normativas de interoperabilidad : Aplicación en el marco de Aetna.
Impulsar la adopción de nuevas tecnologías de control de calidad : Incluyendo BDD y automatización de pruebas de control de calidad y pruebas basadas en modelos.
Aplicar conceptos de sistemas/aplicaciones distribuidas complejas : Asegurar la entrega de control de calidad de iniciativas empresariales que implican múltiples sistemas dispares.
Crear y mejorar marcos de automatización de pruebas : Desde cero o mejorando los existentes.

Requisitos Indispensables

6+ años de experiencia en control de calidad : En el desarrollo de software empresarial.
Experiencia en SOAP UI : Uso y pruebas de API.
Conocimientos técnicos avanzados en herramientas de control de calidad : Ej. UIPath, BDD Automation, Selenium, Cypress, Rally, etc.
Experiencia en Automatización de API utilizando Rest Assured .
Experiencia en Pruebas de API utilizando herramientas como POSTMAN y READY API .
Inglés avanzado : Tanto escrito como hablado.

Ubicación:

Presencial en Zapopan

Detalles Adicionales

Buscamos a alguien con una profunda comprensión de las tecnologías de control de calidad y una mentalidad proactiva. Si cumples con los requisitos y te entusiasma la idea de trabajar en un entorno innovador y dinámico, ¡te queremos en nuestro equipo!

Interesadas/os enviar su CV. ¡Únete a XIDERAL y forma parte de un equipo innovador y dinámico!

¡Te esperamos!"
QA Tester,QA Tester,Amauta Solutions,May,2024,"En Amauta somos una empresa tecnológica dedicados a proporcionar soluciones informáticas adaptadas a tus necesidades, capaces de ofrecer soluciones en todas las áreas de infraestructura de TI, desarrollo de software y consultoría de Tecnología e Informática.

Buscamos un Ingeniero de Soporte Funcional con al menos 5 años de experiencia en roles de QA,. La posición involucra participar como ingeniero de QA y Pruebas en software para una cementera notable.

QA TESTER

Requisitos del puesto

Educación universitaria titulado .

Ingles Avanzado

Experiencia En

Experiencia en pruebas de software mas de 3 años
Creación de casos de prueba, gestión de defectos, análisis de requisitos.
Probador de software utilizando herramientas de prueba
Creación de casos de prueba según los requisitos del usuario, ejecución de casos de prueba, seguimiento de defectos, implementación del proceso de prueba.

Prestaciones y beneficios adicionales

Sueldo mensua l Negociable

Horario a tiempo completo.

Modalidad Presencial

Horario 8:30am a 6:00 pm lunes a viernes .

En AMAUTA CONSULTING SA DE CV, te ofrecemos la oportunidad de formar parte de un equipo altamente capacitado y comprometido con el éxito de cada proyecto. ¡Únete a nosotros y desarrolla tu carrera profesional en un ambiente de innovación y crecimiento continuo!"
Jr QA Engineer,Jr QA Engineer,Aditi LATAM,May,2024,"Reimagine Your Reality 💫

Take your career to the next level as a Jr QA Engineer and be part of the creative, forward-thinking and dedicated OneAditi team.

Aditi Consulting provides custom solutions and talented teams for the world's most renowned companies, offering ample opportunities to grow and advance professionally across major industries.

We are working with a world-leading provider of jet and turboprop engines and integrated systems for commercial, military, business, and general aviation aircraft.

𝗪𝗵𝗮𝘁 𝘄𝗶𝗹𝗹 𝗱𝗼 𝘆𝗼𝘂 𝗱𝗼?

Responsible for creating all the necessary testing and automation frameworks for projects. Works on multiple projects simultaneously, improving the company's best practices in terms of testing.


𝖱𝖾𝗊𝗎𝗂𝗋𝖾𝖽 𝖲𝗄𝗂𝗅𝗅𝗌

Design, implement, and execute test cases
Evaluate testing process, make recommendations as necessary
Timely execution of test cases
Identify, and record bugs
1+ years relevant testing experience
Technical skills in OOP

Benefits:

💰Saving Found
🤟Medical Insurance
💻Laptop and welcome kit
🏡 Annual day off
📚 E-learning platforms and training plans
🥇Reimbursement for certifications
🗣 English classes


JOIN US!"
JR QA Engineer,JR QA Engineer,Scotiabank,October,2023,"¡Gracias por tu interés en Scotiabank!

Nuestro grupo tiene un fuerte compromiso en promover un lugar de trabajo en donde te sientas respaldado/a por tus supervisores/as, de forma tal que asegures tu éxito y el de cada cliente.

Propósito

Inspeccionar, monitorear y proponer medidas para corregir o mejorar el producto o servicio final de una organización con la finalidad de cumplir los estándares de calidad definidos. Respetando la confiabilidad, el rendimiento y las expectativas del cliente. Analiza y controla en diferentes etapas del ciclo de vida del software; desde el discovery hasta el delivery pasando por los puntos de control establecidos.

Responsabilidades

Conocer el valor que aporta al negocio la funcionalidad que se dará con la solución que se requiere.
Detectar los stakeholders.
Analizar el funcionamiento del requerimiento de manera lógica y funcional.
Identificar la data clave para poder probar la funcionalidad esperada.
Detectar riesgos y dependencias de los requerimientos.
Generar Test Plan, Matriz de Escenarios y Casos de Prueba que garanticen la funcionalidad de la solución.
Dar seguimiento a la liberación de environment, así como a los criterios mínimos de aceptación para poder comenzar con la ejecución de los casos de prueba previstos.
Ejecutar las pruebas establecidas haciendo énfasis en el cumplimiento de los resultados esperados.
Dar seguimiento a los hallazgos detectados en la ejecución de las pruebas, para generar nuevamente la prueba y garantizar que se solventó.

Experiencia

Ciencias computacionales o similar
Conocimiento del ciclo de vida de software
Análisis y lógica
Detección de hallazgos y riesgos
Determinar severidades
Generar los o el test plan, test sets y test excecution específicos
Determinar y solicitar la data a utilizar en las pruebas
Reportar y dar seguimiento a los hallazgos
Replicar en las pruebas los escenarios previstos
Seguimiento a hallazgos
Plan de riesgos

Ofrecemos un buen ambiente laboral, prestaciones superiores a las de ley, la oportunidad para realizar voluntariado y/o actividades de Responsabilidad Social. Scotiabank está considerado como el mejor grupo financiero para trabajar en México, con presencia internacional.

Agradecemos tu interés, sin embargo, únicamente las personas seleccionadas para entrevista serán contactadas.

**Scotiabank es una empresa incluyente, que respeta la diversidad y no hace ningún tipo de discriminación**"
